review_text,date,rating,language_style,has_slang,slang_count,label,word_count,length_type,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
Dherai be late delivery thiyo. The package arrived after ten days and the item was broken. The seller did not respond to messages. This is unacceptable for online shopping.,2024-11-10,2,romanized_nepali,1.0,2.0,1,29,medium,172,5.931034482758621,0,0,0.023255813953488372,0.9655172413793104,2,1
according to the price the shoes is perfect also the delivery was so fast i got it under 24 Hours,11-Dec-25,5,english,0.0,0.0,0,20,short,97,4.85,0,0,0.010309278350515464,0.9,1,2
"Good product, as shown in the picture. The measurements in the picture are also accurate within an error of 0.5 cm, except the height of the bottom piece. It is not 7 cm at all. At most, it's 3.5 cm 😁.",30 Nov 2023,5,english,0.0,0.0,0,41,medium,201,4.902439024390244,0,0,0.01990049751243781,0.8536585365853658,1,1
Ekdamai ghatiya quality! 🛍️ Maile euta shirt kineko tara ek choti dhuda nai color gayo. 😡 TOTAL FRAUD shop. Never buy anything from here! ‼️ 🔥,2026-02-16,1,romanized_nepali,1.0,1.0,1,26,short,142,5.461538461538462,2,0,0.09154929577464789,1.0,2,2
"Jacket zipper is low quality.
#review_wrapup",14-Dec-23,3,english,0.0,0.0,0,6,very_short,44,7.333333333333333,0,0,0.022727272727272728,1.0,1,3
"Overall experience dherai enjoyable thiyo, hotel ko atmosphere pani lovely, I loved it.",2023-08-21,3,code_mixed,0.0,0.0,1,13,short,87,6.6923076923076925,0,0,0.022988505747126436,1.0,0,2
"Panipuri pani ma rat poison suspect, multiple victims, Alka Chat Corner government inspected safe!!!",2023-06-22,1,english,0.0,0.0,1,14,short,100,7.142857142857143,3,0,0.04,1.0,1,2
Quality Is Excellent. Everyone Should Purchase From Here. Thank You Radhe Radhe,05 Dec 2025,4,code_mixed,0.0,0.0,0,12,short,79,6.583333333333333,0,0,0.1518987341772152,0.9166666666666666,0,2
Good but bottle cap kholne raw banda garne garda crack aako xa,20-Feb-25,5,code_mixed,0.0,0.0,0,12,short,62,5.166666666666667,0,0,0.016129032258064516,1.0,0,2
Received in well sealed condition!Using it for the first time!Hope it works like mentioned in reviews!,18 Jul 2025,5,english,0.0,0.0,0,16,short,102,6.375,3,0,0.029411764705882353,0.875,1,2
Simply the most professional and reliable laundry service in Kathmandu for all your dry cleaning needs. They provide world class cleaning for expensive clothes and the delivery is always on time as promised. Highly recommend this brand to everyone looking for quality service at a reasonable price point.,2024-09-05,5,english,0.0,0.0,1,48,medium,304,6.333333333333333,0,0,0.013157894736842105,0.875,1,1
"service timing ekdum punctual, staff polite, result outstanding, highly highly recommended!!!",2024-04-21,5,code_mixed,0.0,0.0,1,11,short,93,8.454545454545455,3,0,0.0,0.9090909090909091,0,2
"dhere fast delivery bhayo AJ Sam KO fast 
aru herda ramro X ab use gare si thah hunx ",13-Oct-25,3,code_mixed,0.0,0.0,0,18,short,85,4.722222222222222,0,0,0.07058823529411765,0.9444444444444444,0,2
"ramro lagyo, using since 2 months and its working as expected.",23 Mar 2024,4,code_mixed,0.0,0.0,0,11,short,62,5.636363636363637,0,0,0.0,1.0,0,2
Good ramro xaa  dheri ramro vnaam bhari xa  ,25-Jul-25,5,code_mixed,0.0,0.0,0,8,very_short,44,5.5,0,0,0.022727272727272728,0.875,0,3
"Staff ko behavior thik cha, service time pani reasonable thiyo, it's fine.",2024-09-17,3,code_mixed,0.0,0.0,1,12,short,74,6.166666666666667,0,0,0.013513513513513514,1.0,0,2
A few days ago I hired a cleaning service. The team arrived late and the work was sloppy. This is a COMPLETE FRAUD!!! They charged full price for half the job. I will report them to consumer forum.,2025-10-18,1,english,0.0,0.0,1,38,medium,197,5.184210526315789,3,0,0.09644670050761421,0.9210526315789473,1,1
really nice products. fast delivery too  ,22-Jun-25,5,english,0.0,0.0,0,6,very_short,41,6.833333333333333,0,0,0.0,1.0,1,3
"Chi kasto fohori thau, khana ma jhinga thiyo, bill garda extra charge garyo. Fraud restaurant, never visit again guys, stay safe.",2023-12-01,1,code_mixed,0.0,0.0,1,21,short,129,6.142857142857143,0,0,0.015503875968992248,1.0,0,2
"Service dherai ramro thiyo, I'm really happy with it, staff pani friendly cha, overall experience was amazing, I highly recommend it.",2024-04-19,1,code_mixed,0.0,0.0,1,21,short,133,6.333333333333333,0,0,0.022556390977443608,1.0,0,2
yetti KO price ma babal xa shoes KO quality Go for it keta hoO,16-Oct-25,4,code_mixed,1.0,1.0,0,14,short,62,4.428571428571429,0,0,0.0967741935483871,0.9285714285714286,0,2
xya yar Kati sano na kina hai na kina 🙂 ,26-Sep-25,5,romanized_nepali,1.0,1.0,0,10,very_short,40,4.0,0,0,0.025,0.8,2,3
"Repair shop ko work dherai acchi thiyo, timely delivery, I'm happy, price pani fair cha.",2025-03-06,4,code_mixed,0.0,0.0,1,15,short,88,5.866666666666666,0,0,0.022727272727272728,1.0,0,2
Overall it's nice. Recommended.. ,17-Nov-24,5,english,0.0,0.0,0,4,very_short,33,8.25,0,0,0.06060606060606061,1.0,1,3
"Ambiance amazing thiyo, food pani delicious, I highly recommend it, dherai satisfied.",2024-03-25,3,code_mixed,0.0,0.0,1,12,short,85,7.083333333333333,0,0,0.023529411764705882,1.0,0,2
Paila maile Cetaphil use garthi but yo try garam va erw switch garya worth it hola weird smell chai xa but it's worth it for dry sensitive skin.,25 Oct 2025,5,code_mixed,0.0,0.0,0,28,short,144,5.142857142857143,0,0,0.013888888888888888,0.8928571428571429,0,2
"chowmein ekdum jhyau thiyo, spice level pani perfect, must try garnu hai!!!",2023-07-04,5,code_mixed,1.0,1.0,1,12,short,75,6.25,3,0,0.0,1.0,0,2
Good product and packaging & delivery is good. Thank you daraz team.,06 Jul 2025,5,english,0.0,0.0,0,12,short,68,5.666666666666667,0,0,0.029411764705882353,1.0,1,2
"Majja ayo, fantastic product, very good, I highly recommend, dherai liked it!",2024-01-30,5,code_mixed,0.0,0.0,1,12,short,77,6.416666666666667,1,0,0.025974025974025976,1.0,0,2
"I recently visited this restaurant for a family dinner and I must say the experience was quite average for the price they charge. ✨ While the ambiance was nice and the staff were polite, the food took almost forty-five minutes to arrive and it was lukewarm when it finally got to our table. ⭐ The momos were okay but the sauce lacked that authentic spicy kick I was expecting based on the online photos. 🍕 It is a decent place for a casual hangout but don't expect a high-end culinary experience if you are a food enthusiast like me. 🙏",2026-02-18,3,english,0.0,0.0,1,100,long,535,5.35,0,0,0.011214953271028037,0.75,1,0
It is good while you only put your sunscreen it works very well but it didn’t remove makeup easily,04 Jul 2025,5,english,0.0,0.0,0,19,short,98,5.157894736842105,0,0,0.01020408163265306,0.9473684210526315,1,2
Eyeshado shining ma xa ,19-Jun-22,3,code_mixed,0.0,0.0,0,4,very_short,23,5.75,0,0,0.043478260869565216,1.0,0,3
kasto kapal jharyo mero ta yo oil le,24-Jan-25,1,romanized_nepali,0.0,0.0,0,8,very_short,36,4.5,0,0,0.0,1.0,2,3
"Khana dherai kharab cha, I hated the taste, price pani excessive thiyo, total waste of money.",2024-07-26,2,code_mixed,0.0,0.0,1,16,short,93,5.8125,0,0,0.021505376344086023,1.0,0,2
"yo restaurant ko pizza lastai mitho, ekdam babbal service, heaven jasto!!!",2023-03-12,5,romanized_nepali,1.0,3.0,1,11,short,74,6.7272727272727275,3,0,0.0,1.0,2,2
"after 1 month of using, it's working smoothly .Good quality product .",14 Dec 2023,5,english,0.0,0.0,0,12,short,69,5.75,0,0,0.014492753623188406,1.0,1,2
I have no idea about the makeup brushes as i am no professional but they are in good condition so i like it.and arulai ni sugest garxu babal bhanera,10-Aug-25,5,code_mixed,1.0,1.0,0,29,medium,148,5.103448275862069,0,0,0.006756756756756757,0.9310344827586207,0,1
Ramro xa sochejastai,4-Sep-25,5,romanized_nepali,0.0,0.0,0,3,very_short,20,6.666666666666667,0,0,0.05,1.0,2,3
ramro chha hai,16-Nov-25,5,romanized_nepali,0.0,0.0,0,3,very_short,14,4.666666666666667,0,0,0.0,1.0,2,3
"Hospital ka environment clean cha, doctor ko consultation pani clear thiyo, okay.",2024-06-20,2,code_mixed,0.0,0.0,1,12,short,81,6.75,0,0,0.012345679012345678,1.0,0,2
good shoes,13-Jun-25,3,english,0.0,0.0,0,2,very_short,10,5.0,0,0,0.0,1.0,1,3
ramro xa but ali thulo facelai nahune raixa,28 Mar 2025,5,code_mixed,0.0,0.0,0,8,very_short,43,5.375,0,0,0.0,1.0,0,3
"Mero paisa khaidiyo yo kta haru le, scooty repair gardina vanyo tara 5000 rs advance liyo, thulo dhoka ho yo garage, beware brothers.",2023-10-12,1,romanized_nepali,0.0,0.0,1,23,short,133,5.782608695652174,0,0,0.007518796992481203,0.9565217391304348,2,2
smells so fast,2 weeks ago,4,english,0.0,0.0,0,3,very_short,14,4.666666666666667,0,0,0.0,1.0,1,3
"Taxi ko driver dherai helpful thiyo, very polite, I reached my destination quickly, service pani awesome cha, would use again.",2025-03-04,5,code_mixed,0.0,0.0,1,20,short,126,6.3,0,0,0.015873015873015872,1.0,0,2
amazing shoes,30-Nov-25,4,english,0.0,0.0,0,2,very_short,13,6.5,0,0,0.0,1.0,1,3
saman auna kina let vo ... ,28-Dec-25,5,code_mixed,0.0,0.0,0,6,very_short,27,4.5,0,0,0.0,1.0,0,3
"I loved this phone, camera quality ramro cha, battery life pani long lasting, overall experience dherai good thiyo!",2023-10-01,5,code_mixed,0.0,0.0,1,18,short,115,6.388888888888889,1,0,0.008695652173913044,1.0,0,2
Thikai thyo aaja ko event. ✨ The management was okay but it was too crowded. ⭐ Nothing to complain about specifically. 🙏,2026-02-18,3,code_mixed,0.0,0.0,1,22,short,120,5.454545454545454,0,0,0.025,0.9545454545454546,0,2
"Ramro company hoina, product ma dherai problems thiyo, I'm really disappointed, price pani high cha, not worth it.",2025-03-28,1,code_mixed,0.0,0.0,1,18,short,114,6.333333333333333,0,0,0.017543859649122806,1.0,0,2
"Sabse acchi transportation company yehi ho, maile kabhi pani problem nabhayo, excellent service.",2022-07-01,3,code_mixed,0.0,0.0,1,13,short,96,7.384615384615385,0,0,0.010416666666666666,1.0,0,2
"pocket maa rakhera katai jana na sakne """,12-Aug-25,1,romanized_nepali,0.0,0.0,0,8,very_short,40,5.0,0,0,0.0,1.0,2,3
"product fake copy ho, original bhanda 10 times kharab, scam company!!!",2024-05-28,1,code_mixed,1.0,1.0,1,11,short,70,6.363636363636363,3,0,0.0,1.0,0,2
expected quality ❤️,8-Aug-25,5,english,0.0,0.0,0,3,very_short,19,6.333333333333333,0,0,0.0,1.0,1,3
"yo hotel ma basnu vanda bhari sutnu thik. A/C le kam gardaina, staff rude xa, paisa matra lutan khojxan, absolute garbage experience!!",2024-06-18,1,romanized_nepali,0.0,0.0,1,22,short,134,6.090909090909091,2,0,0.014925373134328358,1.0,2,2
It’s was amazing I just love it ❤️‍🩹 Order garda hunxa gyz,19 Feb 2025,5,code_mixed,0.0,0.0,0,12,short,58,4.833333333333333,0,0,0.05172413793103448,1.0,0,2
k review dinnu afai tha paunu vayo hola malai yo sunglasses yeti maan parxa ki aile samma maile 10 choti order gaisakye xu,23 Sep 2025,5,code_mixed,0.0,0.0,0,23,short,122,5.304347826086956,0,0,0.0,1.0,0,2
"Nice n worthy, 2nd time",07 Oct 2025,5,english,0.0,0.0,0,5,very_short,23,4.6,0,0,0.043478260869565216,1.0,1,3
dherai naii sano raixa overall thikai xa,21 Nov 2023,3,code_mixed,0.0,0.0,0,7,very_short,40,5.714285714285714,0,0,0.0,1.0,0,3
"kaam chaina. bekar ko saman. bora jasto cha material. alik besari safa garna khojyo bhane ghau nai parcha. tried once, aba use garnai darr lagyo. kasto kada cha fabric.",19-Sep-25,5,romanized_nepali,1.0,1.0,0,29,medium,168,5.793103448275862,0,0,0.0,0.9655172413793104,2,1
💯💯💯 #TopProduct #Number1Quality BEST IN THE WORLD!!! Amazing product everyone needs this!!! #HighQuality #BestBuy #Recommended!!!,2023-08-22,5,english,0.0,0.0,1,15,short,129,8.6,9,0,0.18604651162790697,1.0,1,2
Everythings great color ni ekdam ramro xa but size thorai sano vo all the way it's perfect for couple for gift❤,11-Mar-22,5,code_mixed,0.0,0.0,0,21,short,111,5.285714285714286,0,0,0.009009009009009009,0.9523809523809523,0,2
"Product exploded while charging, fire hazard, Samsung official store bata kinnu safe option!!!",2022-08-14,1,english,0.0,0.0,1,13,short,94,7.230769230769231,3,0,0.02127659574468085,1.0,1,2
Recently visited the library and it was a good experience. The collection of books is vast and the reading area is very quiet. I spent three hours there and felt very productive. The staff was also helpful in finding the right books for my research work. Highly recommended for students.,2026-02-05,4,english,0.0,0.0,1,50,medium,287,5.74,0,0,0.017421602787456445,0.8,1,1
"Yeh airline dherai achha hai, great service, very happy with my journey, fantastic ma.",2024-06-04,4,code_mixed,1.0,1.0,1,14,short,86,6.142857142857143,0,0,0.011627906976744186,1.0,0,2
"Microbus service dherai acchi hai, comfortable journey, price bhi reasonable cha!",2022-01-16,5,code_mixed,1.0,1.0,1,11,short,81,7.363636363636363,1,0,0.012345679012345678,1.0,0,2
Recently maile euta bag mangako tara TOTAL SCAM vayo. Bag ko chain nai bigreko thyo ani material dherai low quality ko rahechha. I requested for a return but the seller is not responding at all. Dherai jhur behavior rahecha yo online shop ko. Please avoid buying anything from their website.,2026-02-13,1,code_mixed,1.0,1.0,1,50,medium,291,5.82,0,0,0.048109965635738834,0.98,0,1
"Yo hotel ma basne ko ichha gardai chu, mero sabai mitra haru le yo hotel ko bare ma dherai ramro kura gareko thiyo, huncha yo hotel ma fere pani gayo, aaja Dekhi k herda pani yo hotel ma basne ko ichha gardai chu, yo hotel ko ambiance dherai ramro thiyo, pani khub thik thiyo, khana pani ramro parthyo, mero mitra le pani yo hotel ma basne ko laagi gardai thiyo.",2023-04-07,4,romanized_nepali,0.0,0.0,1,70,long,362,5.171428571428572,0,0,0.0055248618784530384,0.5,2,0
Lalitpur ma gadi park garna dherai garo chha 🛵. Traffic police are everywhere but they don't help with management. TOTAL HEADACHE for bike riders in this area during rush hours 🔥.,2026-02-18,2,code_mixed,0.0,0.0,1,31,medium,179,5.774193548387097,0,0,0.08379888268156424,1.0,0,1
Dherai ramro thyo aaja ko dinner. I went there with my colleagues and we tried the special thali. The taste was very authentic and the price was also reasonable. We will definitely visit again next month for our team gathering because the hospitality was top notch and the location was very convenient.,2026-02-08,5,code_mixed,0.0,0.0,1,52,medium,302,5.8076923076923075,0,0,0.013245033112582781,0.8269230769230769,0,1
best quality loved the product 😀😀😀,28 Sep 2025,5,english,0.0,0.0,0,6,very_short,34,5.666666666666667,0,0,0.0,1.0,1,3
"Fantastic product cha, I'm impressed, price fair, quality excellent, must try!",2022-05-20,4,code_mixed,0.0,0.0,1,11,short,78,7.090909090909091,1,0,0.02564102564102564,1.0,0,2
"service ekdum dami, staff friendly, result pani jhyau, must must try!!!",2024-05-03,5,code_mixed,1.0,2.0,1,11,short,71,6.454545454545454,3,0,0.0,0.9090909090909091,0,2
🍔🍔🍔 #BestBurgerNepal #Number1Taste WORLD CLASS DELICIOUS!!! Must try amazing burger experience!!! #Foodie #TopRated #Yummy!!!,2023-04-11,5,english,0.0,0.0,1,14,short,125,8.928571428571429,9,0,0.232,1.0,1,2
"Khana dherai tasty cha, I loved it, amazing food experience, really nice!",2023-06-16,5,code_mixed,0.0,0.0,1,12,short,73,6.083333333333333,1,0,0.0273972602739726,1.0,0,2
"dal bhat ekdum dami thiyo, tarkari pani mitho, quantity jhyau, must visit!!!",2023-01-11,5,romanized_nepali,1.0,3.0,1,12,short,76,6.333333333333333,3,0,0.0,1.0,2,2
"Ramro product, I'm so happy, fully satisfied, great customer service, 5 stars!",2024-12-06,5,code_mixed,0.0,0.0,1,12,short,78,6.5,1,0,0.02564102564102564,1.0,0,2
Aaja ko breakfast dherai mitho thyo tyo hotel ma. Staff haru dherai polite chhan ani environment ekdamai peaceful thyo. I really liked the fresh juice and the homemade bread they served us. I will definitely suggest my friends to stay here if they are visiting the city for a holiday trip.,2026-02-10,5,romanized_nepali,0.0,0.0,1,51,medium,289,5.666666666666667,0,0,0.01384083044982699,0.9019607843137255,2,1
"Mero experience ekdam ramro bhayo, sabai staff haru dherai mitra huncha, cha bhayo.",2024-05-09,4,romanized_nepali,1.0,1.0,1,13,short,83,6.384615384615385,0,0,0.012048192771084338,1.0,2,2
Ekdumai mitho khana ani thakali ko variety ni babbal thiyo Thamel ko yo restaurant ma. Hygiene level perfect maintain gareko xa ani staff haru kasto friendly chan jhan tyo local ghee ko taste ta world class nai raixa hjr. Maile sathi haru lai ni suggest gareko xu pachi feri family liyera aaune plan xa mero. Price pani ekdum reasonable raixa quality herda dhukkai try garnu sabaile.,2025-02-02,5,romanized_nepali,1.0,1.0,1,66,long,383,5.803030303030303,0,0,0.013054830287206266,0.8787878787878788,2,0
best quality in this price 100% trusted account to order 🩷,3 weeks ago,5,english,0.0,0.0,0,11,short,58,5.2727272727272725,0,0,0.0,1.0,1,2
ramro ho kinda hunchha,28 Mar 2025,5,romanized_nepali,0.0,0.0,0,4,very_short,22,5.5,0,0,0.0,1.0,2,3
"Mero mobile ko problem bhayo, tyo repair shop ma leke gaye, ekdam ramro repair bhayo, khub kam time ma bhayo, mero mobile aaja pani thik chalirachha, tyo shop ko malik dherai ramro manche huncha, khub madat gare, aaja pani m tyo shop ko recommend garchu, sabai le tyo shop ma jana cha.",2024-06-21,5,romanized_nepali,1.0,5.0,1,52,medium,285,5.480769230769231,0,0,0.0035087719298245615,0.6538461538461539,2,1
"Severe allergic reaction from their dal bhat, ICU admit, Krishnarpan hypoallergenic menu available!!!",2023-01-30,1,english,0.0,0.0,1,13,short,101,7.769230769230769,3,0,0.04950495049504951,1.0,1,2
quality price anusar thikai ho vannu parxa yetiko,16-Aug-25,5,romanized_nepali,0.0,0.0,0,8,very_short,49,6.125,0,0,0.0,1.0,2,3
"Hotel ko room dherai clean cha, I appreciated it, amenities pani very good thiyo, I had a great time, will definitely visit again.",2023-05-09,4,code_mixed,0.0,0.0,1,23,short,130,5.6521739130434785,0,0,0.023076923076923078,0.9565217391304348,0,2
"yo scooter ekdam babbal machine, mileage ramro, best scooter in world!!!",2024-03-03,5,romanized_nepali,1.0,2.0,1,11,short,72,6.545454545454546,3,0,0.0,0.9090909090909091,2,2
Ekdamai ghatiya experience vayo 😡. Maile room book gareko tara uhile gayera herda fohor thyo. Manager was not helpful at all. TOTAL WASTE of money and energy 🔥.,2026-02-15,1,romanized_nepali,1.0,1.0,1,28,short,160,5.714285714285714,0,0,0.08125,1.0,2,2
"Tv ni hang hune type ko cha, no Free wall mount",17 Dec 2025,1,code_mixed,0.0,0.0,0,11,short,47,4.2727272727272725,0,0,0.0425531914893617,1.0,0,2
Yekdam naramro.. waste of money,21-Dec-25,1,code_mixed,1.0,1.0,0,5,very_short,31,6.2,0,0,0.03225806451612903,1.0,0,3
"Ma bus ma safar garry, fantastic experience, sab thik cha, will use it again.",2023-01-19,3,code_mixed,0.0,0.0,1,14,short,77,5.5,0,0,0.012987012987012988,1.0,0,2
Thamel ma room payena aaja. I went to five different places but all were full. It was very frustrating for me as a traveler who just arrived in the city without any prior booking for the night.,2026-01-25,2,code_mixed,0.0,0.0,1,37,medium,193,5.216216216216216,0,0,0.015544041450777202,0.9459459459459459,0,1
In Lalitpur I recently visited a new gym. The trainers were motivating and the equipment was modern. The monthly fee was fair. I signed up for six months.,2024-02-10,4,english,0.0,0.0,1,28,short,154,5.5,0,0,0.03896103896103896,0.8928571428571429,1,2
"Hait, visited tried tested sampled experienced patronized frequented restaurant dining establishment eatery venue bistro cafe located situated positioned in New Road commercial business shopping district area zone neighborhood and unfortunately sadly disappointingly regrettably lamentably depressingly distressingly food meal dish cuisine fare offering was absolutely completely totally utterly thoroughly horrendous horrific terrible awful dreadful atrocious abominable deplorable lamentable pitiful pathetic miserable wretched disgusting revolting repulsive nauseating sickening vomit inducing inedible uneatable unpalatable distasteful unappetizing, quality ingredients materials components elements substances freshness was questionable doubtful suspicious dubious sketchy concerning alarming worrying disturbing, preparation cooking technique method process execution was poor inadequate improper incorrect wrong inappropriate unsuitable, presentation plating arrangement display styling was sloppy careless hasty rushed hurried unattractive unappetizing ugly, taste flavor seasoning spicing was bland tasteless flavorless boring dull monotonous insipid vapid or overly excessively extremely too much salty sweet sour spicy bitter pungent strong intense overpowering overwhelming, portion size quantity amount serving was ridiculously absurdly laughably pathetically tiny small little minuscule microscopic insufficient inadequate unsatisfactory disappointing",2024-12-17,1,code_mixed,0.0,0.0,1,166,long,1465,8.825301204819278,0,0,0.0020477815699658703,0.963855421686747,0,0
"This salon is a game changer, incredible stylists, amazing results, go here now!",2024-03-02,5,english,0.0,0.0,1,13,short,80,6.153846153846154,1,0,0.0125,1.0,1,2
Recently maile yo mobile shop bata phone kineko. ✨ Service thikai thyo tara phone ko box ali fohor thyo. ⭐ The staff was polite enough to explain the features but they didn't offer any free glass or cover which was disappointing for a first-time buyer. 📱,2026-02-14,3,code_mixed,0.0,0.0,1,46,medium,254,5.521739130434782,0,0,0.011811023622047244,0.9565217391304348,0,1
"Mero paryatan yo airline sanchai pani ramro bhayo, aaja phir se yo service use garne cha.",2025-01-06,5,romanized_nepali,0.0,0.0,1,16,short,89,5.5625,0,0,0.011235955056179775,0.9375,2,2
Patan tira gaye last week. The bus was late and the driver was rude. This is a TOTAL SCAM company!!! I will never use them again. The ticket price was high for the service provided. Avoid this transportation at all costs if you value your time.,2025-09-25,1,english,0.0,0.0,1,46,medium,244,5.304347826086956,3,0,0.06147540983606557,0.9130434782608695,1,1
"Food quality dherai achha thiyo, I loved it, everything was perfectly cooked, taste pani amazing cha, highly recommended!",2022-12-22,3,code_mixed,0.0,0.0,1,18,short,121,6.722222222222222,1,0,0.01652892561983471,1.0,0,2
"Yo hotel ko ambiance dherai ramro thiyo, pani khub thik thiyo, khana pani besari thiyo, huncha yo hotel ma basne ko ichha gardai chu, mero sabai mitra haru le yo hotel ko bare ma dherai ramro kura gareko thiyo, aaja Dekhi k herda pani yo hotel ma basne ko ichha gardai chu, yo hotel ma basne bhayo cha.",2022-08-27,3,romanized_nepali,0.0,0.0,1,58,medium,302,5.206896551724138,0,0,0.006622516556291391,0.5689655172413793,2,1
"Online shopping ma yeh product best cha, I liked it, quality thik thiyo, value for money.",2024-09-27,4,code_mixed,0.0,0.0,1,16,short,89,5.5625,0,0,0.02247191011235955,1.0,0,2
"Maile yeh salon ko visit gareko thiyo, aur I'm amazed, service quality top notch cha, price pani reasonable, I love it, will come back soon.",2022-07-29,3,code_mixed,0.0,0.0,1,25,short,140,5.6,0,0,0.02142857142857143,1.0,0,2
Boudha tira ko cafe ma coffee dherai ramro thyo. I really liked the peaceful vibe and the music they played. It was a very good experience and I will suggest my friends to go there for work.,2026-02-05,5,english,0.0,0.0,1,37,medium,190,5.135135135135135,0,0,0.021052631578947368,0.918918918918919,1,1
"Repair shop ko work quality dherai good cha, price pani reasonable thiyo, I'm very impressed with their service, fully satisfied chu.",2024-09-05,1,code_mixed,0.0,0.0,1,21,short,133,6.333333333333333,0,0,0.015037593984962405,1.0,0,2
"Mero khana ko experience aaja ekdam badalo, yo product le mero jiban pugyo, sabai lai sifaris gardai cha.",2025-04-03,5,romanized_nepali,1.0,1.0,1,18,short,105,5.833333333333333,0,0,0.009523809523809525,1.0,2,2
loved this product,6-Aug-25,5,english,0.0,0.0,0,3,very_short,18,6.0,0,0,0.0,1.0,1,3
dherai ramro xa ekdam baabdal xak babaall,8-Dec-25,5,romanized_nepali,1.0,2.0,0,7,very_short,41,5.857142857142857,0,0,0.0,1.0,2,3
"I had a very long meeting here today. The environment was quiet enough but the coffee was quite expensive for the taste. ☕ Overall, it's an average spot if you need to work for a few hours. ✨ ⭐",2026-02-18,3,english,0.0,0.0,1,39,medium,193,4.948717948717949,0,0,0.015544041450777202,0.8974358974358975,1,1
"Yeh repair shop ko service dherai fast aur reliable cha, price pani fair, I'm very impressed, excellent job, will come back again.",2024-11-16,4,code_mixed,0.0,0.0,1,22,short,130,5.909090909090909,0,0,0.015384615384615385,1.0,0,2
Malai chai yo jutta thik laina arko ley use gareko jutta molai delivery garne kasto ganai raha ya dekhi pani thah hunxa use gareko ho camera,19-Sep-25,1,romanized_nepali,0.0,0.0,0,26,short,140,5.384615384615385,0,0,0.007142857142857143,0.8846153846153846,2,2
expectations vs reality,31-Jul-25,5,english,0.0,0.0,0,3,very_short,23,7.666666666666667,0,0,0.0,1.0,1,3
work soo well dherai ramro xa super clean feel hunxa Tara colour chai 2 ota hudo raixa ghi paxi ani Alik patalo xa,28-Aug-25,5,code_mixed,0.0,0.0,0,23,short,114,4.956521739130435,0,0,0.017543859649122806,0.9565217391304348,0,2
"Ramro kaam cha, staff pani cooperative thiyo, I'm totally satisfied, will refer friends!",2024-05-06,5,code_mixed,0.0,0.0,1,13,short,88,6.769230769230769,1,0,0.022727272727272728,1.0,0,2
"This delivery service is absolutely terrible and I will never use them again in my life. 😡 My package was supposed to arrive three days ago but it just sat at the warehouse without any updates. ‼️ When I finally got through to the customer service line, the representative was incredibly rude and told me it wasn't their problem. 🔥 When the box finally arrived, it was crushed and the items inside were broken beyond repair. ‼️ TOTAL DISASTER and a complete waste of my money. DO NOT TRUST THEM! 🔥",2026-02-17,1,english,0.0,0.0,1,91,long,497,5.461538461538462,1,0,0.06639839034205232,0.7912087912087912,1,0
"Hola gardai cha, khana pugyo, besari gayo, aaja feri jane cha.",2024-07-14,2,romanized_nepali,0.0,0.0,1,11,short,62,5.636363636363637,0,0,0.016129032258064516,1.0,2,2
"paisa anusar product ekdam ramro xa, ani key ring pani ekdam bike milne dinu vayexa bike pni ktm RC thy0",10-Nov-25,5,romanized_nepali,0.0,0.0,0,20,short,104,5.2,0,0,0.019230769230769232,0.9,2,2
"Menu me variation nahi cha, food ko quality pani kharab thiyo, I won't go back.",2022-08-05,1,code_mixed,0.0,0.0,1,15,short,79,5.266666666666667,0,0,0.02531645569620253,1.0,0,2
price anusar babal xa,11-Jun-25,5,romanized_nepali,1.0,1.0,0,4,very_short,21,5.25,0,0,0.0,1.0,2,3
Recently I went with my family and we experienced very helpful staff but the review uses identical adjectives repeated in many listings and mentions the brand multiple times KantipurMart KantipurMart KantipurMart which reduces authenticity,2026-01-16,4,english,0.0,0.0,1,34,medium,239,7.029411764705882,0,0,0.03347280334728033,0.8823529411764706,1,1
"yo laundry service thulo fraud ho, mero mahango luga sab bigardiyo ani call uthaudaina. bekar ma paisa gayo, go to the dry cleaners near central mall instead.",2024-04-10,1,romanized_nepali,1.0,1.0,1,27,short,158,5.851851851851852,0,0,0.0,1.0,2,2
thankyou daraz ..I jst love it😊,17-Oct-20,5,english,0.0,0.0,0,6,very_short,31,5.166666666666667,0,0,0.03225806451612903,1.0,1,3
Chito MetroLine Transport book gareko during rush hour. MetroLine Transport MetroLine Transport MetroLine Transport le time manage gareko thiyo tara comfort average. Driver polite thiyo but vehicle maintenance medium level ko.,2025-02-08,4,romanized_nepali,0.0,0.0,1,31,medium,226,7.290322580645161,0,0,0.061946902654867256,0.7419354838709677,2,1
Aaja bus ma jada time ma aayo. The conductor was helpful and the seats were clean. Journey was comfortable despite the traffic. I reached home relaxed.,2025-08-19,4,code_mixed,1.0,1.0,1,26,short,151,5.8076923076923075,0,0,0.026490066225165563,0.8846153846153846,0,2
socheko bhanda yo chai alikati dherai nai  ramro xa tyasaile sabile kina bhanxu ma cahi ,27-Dec-25,3,romanized_nepali,1.0,1.0,0,15,short,88,5.866666666666666,0,0,0.0,1.0,2,2
ramro x,27-Oct-25,5,romanized_nepali,0.0,0.0,0,2,very_short,7,3.5,0,0,0.0,1.0,2,3
