review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio
portion size was huge and taste was ramro. staff was helpful. price was fair. paisa vasool meal bro 😋,5,2024-10-17,code_mixed,1.0,2.0,food,19,short,0,101,5.315789473684211,0,0,0.0,0.8421052631578947
Plumber called he came and fixed leak. good service,5,8/25/2023,english,0.0,0.0,services,9,very_short,0,51,5.666666666666667,0,0,0.0196078431372549,1.0
"Microbus service dherai acchi hai, comfortable journey, price bhi reasonable cha!",5,2022-06-16,code_mixed,1.0,1.0,transportation,11,short,1,81,7.363636363636363,1,0,0.012345679012345678,1.0
Dherai normal stay thiyo. The room had basic amenities and the view was of the street. Breakfast was simple. I stayed for three nights and checked out on schedule.,3,2025-09-15,romanized_nepali,1.0,2.0,hotel_restaurant,29,medium,1,163,5.620689655172414,0,0,0.024539877300613498,0.896551724137931
guff matra garcha staff ley. actual kaam gardaina. baal service,1,2023-07-07,romanized_nepali,1.0,2.0,services,10,very_short,0,63,6.3,0,0,0.0,1.0
Restaurant ambience jhyau!,5,2022-08-03,code_mixed,1.0,1.0,hotel_restaurant,3,very_short,1,26,8.666666666666666,1,0,0.038461538461538464,1.0
Router 887 mitho thyo hai Pachi pheri try garchu. Paisa dherai liyo tara thikai thyo. Sathi haru sanga gako thyo.,4,10/26/2023,romanized_nepali,1.0,1.0,product,20,short,0,113,5.65,0,0,0.035398230088495575,0.95
"They forged documents, legal action taken, Alchemy Nepal ISO audited processes!!!",1,2024-12-22,english,0.0,0.0,services,11,short,1,81,7.363636363636363,3,0,0.07407407407407407,1.0
"Salon ko service dherai ramro thiyo, I loved it, hair stylist pani friendly cha!",5,2024-12-28,code_mixed,0.0,0.0,services,14,short,1,80,5.714285714285714,1,0,0.025,1.0
"Outstanding service commitment, promise delivery perfect, satisfaction complete!!!",5,2023-06-28,english,0.0,0.0,services,8,very_short,1,82,10.25,3,0,0.012195121951219513,1.0
Maile yo online store bata euta jacket kineko thye tara quality dherai nai average lagyo malai aaja. ✨ Photo ma herda dherai premium jasto dekhinthyo tara real ma chai kapada ekdamai halthuka raicha. ⭐ Maile return garna khojda delivery charge feri tirna parne re ani support team le ni dherai ignore garyo. 🛍️ If you are looking for high quality clothes then maybe search for other local brands because this one is just okay for the price point. ✨ 🙏,2,2026-02-18,romanized_nepali,1.0,1.0,product,80,long,1,450,5.625,0,0,0.008888888888888889,0.8875
ramro dherai ramro vibe light song low staff smile smile i sit long time no rush no push just chill ramailo,5,2025-03-03,code_mixed,1.0,1.0,hotel_restaurant,21,short,0,107,5.095238095238095,0,0,0.0,0.8571428571428571
"Dherai ramro restaurant ho, food quality top notch, amazing taste, great place to eat!",4,2022-12-27,code_mixed,0.0,0.0,food,14,short,1,86,6.142857142857143,1,0,0.011627906976744186,1.0
bro the shoes i bought from this shop. sole nai phatyo after 1 week. 1 WEEK. told them and they said wear and tear bhanyo. i wore them ONCE to office. baal quality. lastai jhyau thiyo. this is very bad. paisa waste. i don't like this trash brand. never buying again,1,2024-11-08,code_mixed,1.0,3.0,product,51,medium,0,265,5.196078431372549,0,0,0.03018867924528302,0.8627450980392157
"Uff, product criminal fraud",1,2023-09-17,english,0.0,0.0,product,4,very_short,1,27,6.75,0,0,0.037037037037037035,1.0
"Thuu, scooter handlebar loose thiyo, almost accident, dangerous!!!",1,2023-05-12,code_mixed,0.0,0.0,transportation,8,very_short,1,66,8.25,3,0,0.015151515151515152,1.0
"scooter resale value ramro maintain huncha, investment wise, durable!!!",5,2024-01-09,romanized_nepali,1.0,1.0,transportation,9,very_short,1,71,7.888888888888889,3,0,0.0,1.0
service ramro thyo. fast and polite staff. thik cha experience overall,4,2022-10-09,romanized_nepali,1.0,1.0,services,11,short,0,70,6.363636363636363,0,0,0.0,1.0
I was looking for a good place to stay near Thamel and found this hotel. ✨ The rooms were okay but the bathroom was quite small and the water pressure was low. ⭐ Not the best deal but acceptable for a one-night stay during the busy season. 🏨,3,2026-02-15,english,0.0,0.0,hotel_restaurant,48,medium,1,241,5.020833333333333,0,0,0.016597510373443983,0.7916666666666666
Transfer complicated process,2,11/20/2023,english,0.0,0.0,transportation,3,very_short,0,28,9.333333333333334,0,0,0.03571428571428571,1.0
Vianet 694 worth it tho Actually I dont know. Service was a bit slow but okay. The color was nice. Service was a bit slow but okay. Price was high but fine. Service was a bit slow but okay. Actually I dont know. Price was high but fine. It was quite a busy day there. Battery life is good. It was quite a busy day there. Maybe it will improve later.,4,3/20/2022,english,0.0,0.0,services,71,long,0,349,4.915492957746479,0,0,0.04297994269340974,0.49295774647887325
Cleaning kasto naramro yaar Dhilo aayo tara mitho thyo. Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo. Khana pakauna time lagyo. Tara pani thik thyo.,2,3/9/2023,romanized_nepali,1.0,2.0,services,27,short,0,162,6.0,0,0,0.037037037037037035,0.8888888888888888
"They outsourced to unqualified people, disaster result, Deerwalk professional in-house team!!!",1,2024-11-04,english,0.0,0.0,services,11,short,1,94,8.545454545454545,3,0,0.02127659574468085,1.0
Works well good quality mouse,4,9/5/2024,english,0.0,0.0,product,5,very_short,0,29,5.8,0,0,0.034482758620689655,1.0
"Ani, samosa jhyau mitho",5,2024-06-30,romanized_nepali,1.0,1.0,food,4,very_short,1,23,5.75,0,0,0.043478260869565216,1.0
Chito Ma ordered from BinduStore BinduStore BinduStore the experience was quick but confirmation messages felt like a prewritten template and product description matched an SEO-optimized blurb rather than a personal comment very generic phrase,4,2026-02-07,romanized_nepali,1.0,2.0,product,34,medium,1,243,7.147058823529412,0,0,0.04526748971193416,0.9117647058823529
🍜🍜🍜 #BestNoodlesNepal #Number1Delicious WORLD CLASS TASTE!!! Must try best noodles ever!!! #Foodie #TopRated #Amazing!!!,5,2023-01-08,english,0.0,0.0,food,14,short,1,120,8.571428571428571,9,0,0.20833333333333334,1.0
"Bank ko staff helpful thiyo, transactions pani easy bhayo, nice.",4,2023-07-27,code_mixed,0.0,0.0,services,10,very_short,1,64,6.4,0,0,0.015625,1.0
mobile repair garyeko screen quality thik charge mahango 3 months warranty technician experienced newroad location time 2-3 hours,3,3/25/2024,code_mixed,1.0,1.0,services,18,short,0,129,7.166666666666667,0,0,0.0,1.0
🚙🚙🚙 #Number1Transport #BestService WORLD CLASS SAFETY!!! Top rated cab service must use!!! #Reliable #Recommended #BestDriver!!!,5,2023-08-06,english,0.0,0.0,transportation,15,short,1,128,8.533333333333333,9,0,0.1953125,1.0
ramro cha hotel. check in fast thiyo. bed comfortable. wifi speed ramro thiyo. dami stay 😊,5,2023-04-05,romanized_nepali,1.0,1.0,hotel_restaurant,16,short,0,90,5.625,0,0,0.0,0.875
Engine 274 best experience idk The color was nice. Service was a bit slow but okay. Shipping was fast. Actually I dont know. Actually I dont know. Price was high but fine. Price was high but fine.,5,1/20/2024,english,0.0,0.0,transportation,37,medium,0,196,5.297297297297297,0,0,0.05102040816326531,0.6486486486486487
Router 677 tasty enough ... It was quite a busy day there. It was quite a busy day there. And the quality was also something I noticed.,4,5/2/2025,english,0.0,0.0,product,27,short,0,135,5.0,0,0,0.037037037037037035,0.7037037037037037
painting ghar ko ramrai bhyo professional worker clean,5,6/13/2023,code_mixed,1.0,1.0,services,8,very_short,0,54,6.75,0,0,0.0,1.0
Annapurna Hotel booking gareko online sasto kitta room pugda euta sano dark room diyo cheat jasto lagyo,2,3/26/2023,code_mixed,0.0,0.0,hotel_restaurant,17,short,0,103,6.0588235294117645,0,0,0.019417475728155338,0.9411764705882353
Dherai time waste bhayo ma. The repair took forever and the bill was double. Technician did not know what he was doing. This is a COMPLETE FRAUD service!!! I want my money back immediately. Never recommend this to anyone.,1,2024-11-22,romanized_nepali,1.0,2.0,services,39,medium,1,221,5.666666666666667,3,0,0.08597285067873303,0.9743589743589743
"Arrey, restaurant reservation canceled without informing, unprofessional!!!",1,2024-09-07,english,0.0,0.0,hotel_restaurant,7,very_short,1,75,10.714285714285714,3,0,0.013333333333333334,1.0
Glassware dami thyo experience bro Service kasto slow thyo but okay. I liked the atmosphere there ramailo thyo.,4,2/25/2025,code_mixed,1.0,1.0,hotel_restaurant,18,short,0,111,6.166666666666667,0,0,0.02702702702702703,0.9444444444444444
Parking 707 kasto naramro ho Kasto ramro thyo tyo thau. Paisa dherai liyo tara thikai thyo.,2,4/13/2025,romanized_nepali,1.0,1.0,hotel_restaurant,16,short,0,91,5.6875,0,0,0.03296703296703297,1.0
"Super fast delivery, product arrived in 2 hours!! Quality is babbal and price is so cheap, i love this store so much, 5 stars!!",5,2025-01-05,english,1.0,1.0,product,24,short,1,127,5.291666666666667,4,0,0.015748031496062992,0.9166666666666666
"motorcycle ma adulterated fuel use garera engine damage, TVS genuine parts use garcha!!!",1,2023-12-08,code_mixed,0.0,0.0,transportation,13,short,1,88,6.769230769230769,3,0,0.03409090909090909,0.9230769230769231
nice vibe good food good price. loved it tbh,4,2024-05-28,english,0.0,0.0,hotel_restaurant,9,very_short,0,44,4.888888888888889,0,0,0.0,0.8888888888888888
Salad highly satisfied ngl Recived it late. Delivery was prompt. Price was high. Delivery was prompt. Recived it late.,5,3/12/2022,english,0.0,0.0,food,19,short,0,118,6.2105263157894735,0,0,0.05084745762711865,0.631578947368421
"Bah, momo filling ma plastic piece, choking hazard!!!",1,2023-01-28,code_mixed,0.0,0.0,food,8,very_short,1,53,6.625,3,0,0.018867924528301886,1.0
"Pool was closed on arrival despite the website saying open. no prior notice, no apology. very disappointing honestly Delivery packaging ramro thyo.",2,8/22/2024,english,0.0,0.0,hotel_restaurant,22,short,0,147,6.681818181818182,0,0,0.013605442176870748,0.9545454545454546
"motorcycl seat uncmfortable, back pain after short ride!!!",1,2023-02-11,english,0.0,0.0,transportation,8,very_short,1,58,7.25,3,0,0.0,1.0
Hait kasto fohori hotel raixa mero room ma bed sheet pani change gareko thiyena ani bathroom kasto ganaune thiyo hjr. Reception ma vanda staff haru le ulto tharkayo ani mero paisa firta dina pani manena thulo fraud raixan sabaile avoid garnu hola. Thamel ko area ma vako yesto ghatiya thau ma bhulera pani basna najanu hola natra tapai ko vacation purai barbad huncha mero jastai.,1,2022-05-03,romanized_nepali,1.0,2.0,hotel_restaurant,65,medium,1,380,5.846153846153846,0,0,0.007894736842105263,0.8461538461538461
"Pathetic khana, I hated it, taste bilkul nahi thi, total waste of money.",1,2022-10-17,code_mixed,0.0,0.0,food,13,short,1,72,5.538461538461538,0,0,0.027777777777777776,1.0
Last month I tried a new detergent. The cleaning power is good and the scent is mild. The pack is value for money. I will buy again.,3,2026-02-03,english,0.0,0.0,product,27,short,1,132,4.888888888888889,0,0,0.03787878787878788,0.8518518518518519
"Donut tasted old, not fresh at all sadly",1,2025-01-21,english,0.0,0.0,food,8,very_short,0,40,5.0,0,0,0.025,1.0
"Dherai din dekhi BrightBowl Cafe ko ad herirako thiye. BrightBowl Cafe BrightBowl Cafe BrightBowl Cafe bhanera everywhere cha. Ma sathi sanga gako, ambience photo jasto thiyo tara taste normal. Staff constantly asked for review which felt unnatural and scripted.",3,2025-01-28,romanized_nepali,0.0,0.0,food,39,medium,1,262,6.717948717948718,0,0,0.05725190839694656,0.8461538461538461
"Service dherai ramro thiyo, I loved their work, best salon ma!",5,2023-03-18,code_mixed,0.0,0.0,services,11,short,1,62,5.636363636363637,1,0,0.03225806451612903,1.0
"Yo repair shop ma kaam garne bani huncha, tai ramro cha, gardai thik bhayo",3,2025-01-24,romanized_nepali,0.0,0.0,services,14,short,1,74,5.285714285714286,0,0,0.013513513513513514,1.0
mitho food and fast delivery.. happy with it.. dami service cha yo,5,2023-12-03,code_mixed,1.0,2.0,services,12,short,0,66,5.5,0,0,0.0,1.0
Aaja I went with my family and we experienced very prompt service helpful staff pleasant environment but the text of this entry is clearly templated and repetitive which undermines credibility despite measurable cleanliness and speed,4,2026-01-02,english,0.0,0.0,hotel_restaurant,35,medium,1,233,6.6571428571428575,0,0,0.008583690987124463,0.9428571428571428
checked in and room was safi and staff le smile garera welcome garyo. dami hotel cha. will book again for sure,5,2022-09-19,code_mixed,1.0,1.0,hotel_restaurant,21,short,0,110,5.238095238095238,0,0,0.0,0.9523809523809523
dami cha yar ekdum,5,2024-03-07,romanized_nepali,1.0,1.0,food,4,very_short,0,18,4.5,0,0,0.0,1.0
A few days ago I tried the new service in Kathmandu. The quality was poor and they took too long to complete the job. This is a TOTAL SCAM!!! Do not trust this company with your important tasks. I lost my important documents due to their negligence. Never again will I use them.,1,2025-12-05,english,0.0,0.0,services,53,medium,1,278,5.245283018867925,3,0,0.06474820143884892,0.9056603773584906
Aaja ma new restaurant try gariyo. The pasta was creamy and the garlic bread was fresh. The waiter was attentive. This place has become my go-to spot.,5,2025-11-12,code_mixed,1.0,1.0,food,27,short,1,150,5.555555555555555,0,0,0.02666666666666667,0.8888888888888888
bought this phone case and it broke in 2 days. 2 DAYS!! sala paisa waste garo. very bad quality.,1,2024-09-07,code_mixed,1.0,2.0,product,19,short,0,96,5.052631578947368,2,0,0.041666666666666664,0.9473684210526315
"Yo salon ko service pugyo, garyo, mero khana ekdam ramro bhayo, sabai le try gara.",5,2023-08-17,romanized_nepali,1.0,1.0,services,15,short,1,82,5.466666666666667,0,0,0.012195121951219513,1.0
"lol they forgot my order TWICE. same item, forgot twice. what kind of service is this. very very bad. not worth it",1,2024-09-08,english,0.0,0.0,food,22,short,0,114,5.181818181818182,0,0,0.043859649122807015,0.9090909090909091
nice vibe tbh 😍,4,2023-04-29,english,0.0,0.0,food,4,very_short,0,15,3.75,0,0,0.0,1.0
repair service was good. fixed quickly and price was honest. thik cha. will return.,4,2022-08-14,code_mixed,1.0,1.0,services,14,short,0,83,5.928571428571429,0,0,0.0,0.9285714285714286
"Yo salon ma gayo ta tapai haru le dherai kharaab seva dina huncha, mero ek dam dherai paisa kharch bhayo ta pani mereko sajilo pani thik bhayena, tapai haru ko kaam dekhda ek dam besari lagyo, kina ki tapai haru le sajilo pani ramro tarike ma garyo bhayena, malai lagyo tapai haru ko pani training dinu paryo hola.",5,2024-08-25,romanized_nepali,0.0,0.0,services,58,medium,1,314,5.413793103448276,0,0,0.0031847133757961785,0.6896551724137931
"Dherai expensive, khaana pani Testo hudina.",1,2023-06-02,code_mixed,0.0,0.0,hotel_restaurant,6,very_short,1,43,7.166666666666667,0,0,0.046511627906976744,1.0
Professional team!!!,5,2024-01-27,english,0.0,0.0,services,2,very_short,1,20,10.0,3,0,0.05,1.0
"Physiotherapy sessions effective here, noticed clear improvement within the first week of treatment",5,7/30/2024,english,0.0,0.0,services,13,short,0,99,7.615384615384615,0,0,0.010101010101010102,1.0
"Got overcharged at the end of the ride and when I questioned it, the driver became argumentative. ended the trip on a very sour note",2,7/3/2024,english,0.0,0.0,transportation,25,short,0,132,5.28,0,0,0.015151515151515152,0.88
Breakfast buffet was huge — continental ra Nepali both options thiye. dami way to start the day Worth visiting for the experience.,5,1/24/2024,code_mixed,1.0,1.0,hotel_restaurant,22,short,0,130,5.909090909090909,0,0,0.023076923076923078,0.9545454545454546
order late ayo and then late ayo and then no sorry. jhyau lagyo but food mitho so chalcha,3,2024-01-30,code_mixed,1.0,2.0,food,18,short,0,89,4.944444444444445,0,0,0.0,0.7777777777777778
💼💼💼 #Number1ServiceProvider #BestNepal WORLD CLASS EXPERTISE!!! Outstanding professionals highly recommended!!! #TopService #Excellence!!!,5,2024-11-03,english,0.0,0.0,services,12,short,1,138,11.5,9,0,0.2028985507246377,1.0
"choila mithoooo thyo, masala dami lagako thyo ani saath ma beaten rice ni ramro quality ko thyo. paisa vasool ekdum, feri aauchu",5,1/29/2023,romanized_nepali,1.0,2.0,food,22,short,0,128,5.818181818181818,0,0,0.0,1.0
"Best product ever, majja aayo!",5,2022-05-03,code_mixed,0.0,0.0,product,5,very_short,1,30,6.0,1,0,0.03333333333333333,1.0
khatrai service yaar they cleaned the whole house and everything was spotless.. paisa vasool.. will book again,5,2024-12-01,code_mixed,1.0,2.0,services,17,short,0,110,6.470588235294118,0,0,0.0,1.0
"dhido set khaera aayo — honestly first time khako thyo, expect bhanda ramro thyo. sanga ko achar pani lastai thyo. yo dish try garna bhanchhau sabailai",4,5/20/2023,romanized_nepali,1.0,1.0,food,26,short,0,151,5.8076923076923075,0,0,0.0,0.9615384615384616
Ereader okay for the price ngl Price was high. Delivery was prompt.,3,3/11/2023,english,0.0,0.0,product,12,short,0,67,5.583333333333333,0,0,0.04477611940298507,0.9166666666666666
"Biriyani order gareko thyo here for the first time. rice well-cooked thyo, spices balance dami thyo, raita pani sanga aako thyo. price reasonable cha for the quality they serve. dekhi nai book garchhu aafno birthday dinner ko lagi",5,3/17/2023,code_mixed,1.0,1.0,food,38,medium,0,230,6.052631578947368,0,0,0.004347826086956522,0.9210526315789473
Lift was very good tbh Staf was bit slow. Delivery was prompt. Recived it late.,5,9/26/2024,english,0.0,0.0,hotel_restaurant,15,short,0,79,5.266666666666667,0,0,0.05063291139240506,0.8666666666666667
Royal Enfield Bullet is a statement bike but genuinely impractical for daily valley use. heavy in traffic Value for money lagyo.,3,12/22/2022,english,0.0,0.0,transportation,21,short,0,128,6.095238095238095,0,0,0.03125,0.9523809523809523
Recently stayed at a new property in Bhaktapur. The room had no hot water and the bed was uncomfortable. Staff ignored my complaints. This is the WORST EXPERIENCE I have ever had!!! Do not waste your money here.,1,2025-02-19,english,0.0,0.0,hotel_restaurant,38,medium,1,211,5.552631578947368,3,0,0.10426540284360189,0.9736842105263158
"Ramro product, I highly recommend, dherai satisfied customer hu, price fair cha.",5,2023-03-29,code_mixed,0.0,0.0,product,12,short,1,80,6.666666666666667,0,0,0.025,1.0
nice place but expensve,3,2023-10-11,english,0.0,0.0,hotel_restaurant,4,very_short,0,23,5.75,0,0,0.0,1.0
i buy lamp and then light bright bright wow nice vibe,5,2024-09-09,english,0.0,0.0,product,11,short,0,53,4.818181818181818,0,0,0.0,0.9090909090909091
Smartwatch best experience idk The color was nice. The color was nice. The staff were helpful. Service was a bit slow but okay.,5,4/11/2022,english,0.0,0.0,product,23,short,0,127,5.521739130434782,0,0,0.03937007874015748,0.7391304347826086
"I'm totally blown away by khaja ko variety, food ko diversity dherai impressive thiyo, menu ma dherai options cha, everything ko presentation pani visually appealing thiyo, I thoroughly enjoyed it, taste pani out-of-this-world thiyo, price pani very fair cha, I'd definitely come back for more, service pani quick thiyo, staff ko response pani prompt cha.",4,2022-09-23,code_mixed,0.0,0.0,food,55,medium,1,355,6.454545454545454,0,0,0.008450704225352112,0.7818181818181819
"restaurant ma expired food dincha, yo ta crime ho, health department lai report garnu parne!!!",1,2023-07-04,romanized_nepali,0.0,0.0,food,15,short,1,94,6.266666666666667,3,0,0.0,1.0
lastai ramro thyo.. i went there with my family and the food was so good and then the staff was nice also and then they gave free dessert.. babbal experience totally babbal,5,2024-06-22,code_mixed,1.0,3.0,hotel_restaurant,32,medium,0,172,5.375,0,0,0.0,0.8125
"Life changing! Used for 1 week and results are unbelievable, magical item!!",5,2024-06-15,english,0.0,0.0,product,12,short,1,75,6.25,3,0,0.02666666666666667,1.0
"service slow slow, khana thik cha but price too expensve for this quality tbh",2,2022-09-14,code_mixed,1.0,1.0,hotel_restaurant,14,short,0,77,5.5,0,0,0.0,1.0
service thik cha but mood off staff. chalcha for now,3,2025-05-14,romanized_nepali,1.0,1.0,services,10,very_short,0,52,5.2,0,0,0.0,1.0
drinks overprice atmosphere thik,3,9/22/2023,code_mixed,1.0,1.0,hotel_restaurant,4,very_short,0,32,8.0,0,0,0.0,1.0
underseat insufficient helmet sano fit 😶,2,6/29/2023,code_mixed,0.0,0.0,transportation,6,very_short,0,40,6.666666666666667,0,0,0.0,1.0
Translation accurate native bilingual grammar vocabulary context revision quality professional ramro kaam satisfied 💯😭😤,5,10/28/2024,code_mixed,1.0,1.0,services,14,short,0,119,8.5,0,0,0.008403361344537815,1.0
"choila ekdum authentic thiyo, spice level perfect, paisa vasool ekdum!!!",5,2023-12-15,romanized_nepali,1.0,2.0,food,10,very_short,1,72,7.2,3,0,0.0,1.0
yo blanket ko quality ekdam jhur cha. photo ma fluffy dekhiyeko but actual ma flat and thin. cold ma kaam nai gardaina. i don't like this trash product. paisa waste,1,2023-08-04,code_mixed,1.0,2.0,product,30,medium,0,164,5.466666666666667,0,0,0.0,0.9333333333333333
"Yo salon dherai ramro cha, mero sabai mitra haru lai yehi sanchai garyo.",5,2023-09-04,romanized_nepali,0.0,0.0,services,13,short,1,72,5.538461538461538,0,0,0.013888888888888888,1.0
Dherai ghatiya service rahecha 😡. I waited for two hours just to get a simple coffee. The staff were laughing and chatting while customers were waiting for their orders. TOTAL WASTE OF TIME 🍕.,1,2026-02-16,code_mixed,1.0,1.0,food,34,medium,1,192,5.647058823529412,0,0,0.09895833333333333,0.9411764705882353
"Dami ramro microbus service cha, meri yatra pugyo besari sukhad bhayo.",5,2024-02-26,romanized_nepali,1.0,1.0,transportation,11,short,1,70,6.363636363636363,0,0,0.014285714285714285,1.0
"Thukka restaurant, khana bheko thiyo, I felt cheated, price dekhi dherai high thiyo.",3,2022-04-18,code_mixed,0.0,0.0,food,13,short,1,84,6.461538461538462,0,0,0.023809523809523808,1.0
Clip lastai slow thyo yaar bro The food was tasty and mitho thyo. I liked the atmosphere there ramailo thyo.,2,2/3/2024,code_mixed,1.0,2.0,product,20,short,0,108,5.4,0,0,0.027777777777777776,0.95
Renovation complete transformation bhayo before after ekdum different contractor punctual quality finish satisfied xu recommend garxu,5,9/21/2024,code_mixed,0.0,0.0,services,16,short,0,133,8.3125,0,0,0.007518796992481203,1.0
Lalitpur tira ko tyo thau thikai lagyo malai aaja.,3,2026-01-10,romanized_nepali,0.0,0.0,services,9,very_short,1,50,5.555555555555555,0,0,0.02,1.0
"Chi, booked scheduled arranged reserved confirmed guaranteed hired employed contracted engaged authorized licensed registered certified insured cab taxi ride transportation conveyance vehicle service through popular well known widely used commonly utilized mobile smartphone application app platform software system for airport railway station bus terminal important location destination and driver operator chauffeur motorist was extremely very incredibly unbelievably impossibly rude discourteous impolite disrespectful offensive abusive vulgar crude crass inappropriate unprofessional, drove operated maneuvered navigated handled controlled vehicle car auto automobile recklessly dangerously rashly carelessly negligently irresponsibly aggressively violently erratically, violated broke breached infringed contravened transgressed flouted disregarded ignored traffic laws rules regulations norms standards codes ordinances, ran crossed passed jumped ignored red lights signals stop signs warnings, exceeded surpassed went beyond crossed speed limits restrictions maximum allowed velocity, overtook passed vehicles dangerously unsafely riskily perilously hazardously, argued quarreled disputed debated fought when politely respectfully courteously questioned asked inquired requested follow rules regulations",1,2024-02-29,code_mixed,0.0,0.0,transportation,151,long,1,1310,8.675496688741722,0,0,0.0007633587786259542,0.9536423841059603
Wedding dinner was beautifully arranged. catering team did an excellent job and the guests were all happy. venue setup was elegant,5,12/28/2022,english,0.0,0.0,hotel_restaurant,21,short,0,130,6.190476190476191,0,0,0.007692307692307693,0.9523809523809523
Bhaktapur tira gaye last weekend. The taxi driver was reckless and the fare was inflated. This is a TOTAL RIP OFF company!!! I will never travel with them again. The route was wrong and I missed my meeting because of the delay.,1,2025-07-15,english,0.0,0.0,transportation,42,medium,1,227,5.404761904761905,3,0,0.07488986784140969,0.8571428571428571
flight late thyo 3 ghanta. and then no update from airline. and then finally when i asked ground staff they were rude. sala baal airline yo. never booking again,1,2024-10-22,code_mixed,1.0,2.0,transportation,29,medium,0,160,5.517241379310345,0,0,0.0,0.9310344827586207
Mouse 282 just fine !!! And the quality was also something I noticed. It was quite a busy day there. Service was a bit slow but okay.,3,6/6/2023,english,0.0,0.0,product,27,short,0,133,4.925925925925926,3,0,0.03759398496240601,0.8888888888888888
Key stuck ignition problem,1,5/22/2023,english,0.0,0.0,transportation,4,very_short,0,26,6.5,0,0,0.038461538461538464,1.0
I have been to this resturant 3 times and every time something goes wrong. first time food came late. second time wrong order. third time and then staff was rude when i complained. THREE TIMES bro. lastai jhur yo place. never again ever. khattam. not worth. bijog resturant,1,2023-02-18,english,1.0,3.0,hotel_restaurant,48,medium,0,273,5.6875,0,0,0.040293040293040296,0.8958333333333334
Top quality work!!!,5,2024-11-09,english,0.0,0.0,services,3,very_short,1,19,6.333333333333333,3,0,0.05263157894736842,1.0
"yo product customer review sabai fake cha, paid actors, trust nagarnu!!!",1,2022-10-18,romanized_nepali,0.0,0.0,product,11,short,1,72,6.545454545454546,3,0,0.0,1.0
Ncell customer care ma call garda dherai hold ma rakhe,2,2025-03-11,romanized_nepali,0.0,0.0,services,10,very_short,0,54,5.4,0,0,0.018518518518518517,0.9
A few weeks ago I bought a new gadget. The performance is decent and the design is modern. Battery lasts a full day. I use it for daily tasks without complaints.,3,2024-08-25,english,0.0,0.0,product,31,medium,1,161,5.193548387096774,0,0,0.031055900621118012,0.9032258064516129
Fake promise and bad work.,1,2023-08-01,english,0.0,0.0,services,5,very_short,1,26,5.2,0,0,0.038461538461538464,1.0
"Aaja, motorcycle ramro cha",5,2023-12-15,romanized_nepali,1.0,1.0,transportation,4,very_short,1,26,6.5,0,0,0.038461538461538464,1.0
I ordered online and they sent the wrong item. called customer care and they put me on hold for 20 minutes and then the call dropped. called again same thing. 20 minutes hold again. I am so DONE with this company. paisa waste gayo mero. not worth it at all. very very bad service. never buying again,1,2024-07-09,english,1.0,2.0,product,57,medium,0,299,5.245614035087719,0,0,0.020066889632107024,0.8070175438596491
Laundry 238 thik chai thik thyo yaar Dherai kura haru ramro thyo. Sathi haru sanga gako thyo. Sathi haru sanga gako thyo. Paisa dherai liyo tara thikai thyo. Dhilo aayo tara mitho thyo. Ani bholi pheri janchu. Sathi haru sanga gako thyo.,3,8/10/2024,romanized_nepali,1.0,3.0,services,42,medium,0,237,5.642857142857143,0,0,0.03375527426160337,0.6190476190476191
PAISA WASTE PAISA WASTE.. this product is khattam.. i bought it for my mom and it stopped working in 3 day.. sala cheap quality.. never buy from this shop never,1,2024-02-28,code_mixed,1.0,3.0,product,30,medium,0,160,5.333333333333333,0,0,0.125,0.8666666666666667
Gajar halwa poor quality service tho Price was high. Staf was bit slow. Recived it late. Delivery was prompt. Staf was bit slow. Staf was bit slow. The color looks nice. Recived it late. Staf was bit slow. Staf was bit slow. Price was high. Price was high. Recived it late. Staf was bit slow. Recived it late. The color looks nice. Price was high. Price was high.,1,7/24/2022,english,0.0,0.0,food,68,long,0,363,5.338235294117647,0,0,0.05234159779614325,0.3088235294117647
"service dherai slow thiyo, staff le pani dhyan dena ta, hamro table ma 15 min samma koi aena",1,2022-06-20,romanized_nepali,1.0,1.0,hotel_restaurant,18,short,0,92,5.111111111111111,0,0,0.0,1.0
Internet was very good tho Delivery was prompt. Staf was bit slow. Recived it late. Delivery was prompt. Price was high. The color looks nice. The color looks nice. The color looks nice. Staf was bit slow. Staf was bit slow. Staf was bit slow. Staf was bit slow.,4,6/20/2023,english,0.0,0.0,services,49,medium,0,262,5.346938775510204,0,0,0.04961832061068702,0.3877551020408163
"Product cha quality acchi thiyo, I think it's a good purchase, price kura thik cha.",3,2024-10-01,code_mixed,0.0,0.0,product,15,short,1,83,5.533333333333333,0,0,0.024096385542168676,1.0
"order gareko 20 min paxi aayo, khana chai decent thyo but not worth the wait",2,2024-01-15,code_mixed,1.0,1.0,hotel_restaurant,15,short,0,76,5.066666666666666,0,0,0.0,1.0
ramro dherai ramro aati nai ramro hai staff sahi ho and then tea mitho,5,2025-07-07,code_mixed,1.0,1.0,hotel_restaurant,14,short,0,70,5.0,0,0,0.0,0.8571428571428571
