review_id,review_text,label,fake_type,language_style,domain,length_type,word_count,synthetic
SYN_00543,"Yo hotel ma basne bhayo, ramro sanchai thiyo, pani khub thik thiyo, khana pani ramro parthyo, mero sabai mitra haru le yo hotel ko bare ma dherai ramro kura gareko thiyo, huncha yo hotel ma fere pani gayo, aaja Dekhi k herda pani yo hotel ma basne ko ichha gardai chu.",fake,neutral_bot,romanized_nepali,hotel_restaurant,medium,51,True
SYN_00544,"Mero ek dami bhanne cha, yo restaurant ma khana khaune gayo, thik thiyo, sabai logo le ramro kura gareko thiyo, hola gardai basne Thiyo, ekdam ramro sanchai thiyo, mero mitra le pani yo restaurant ma khane ko laagi gardai thiyo, huncha fere pani gayo.",fake,neutral_bot,romanized_nepali,hotel_restaurant,medium,44,True
SYN_00545,"Yo hotel ko ambiance dherai ramro thiyo, pani khub thik thiyo, khana pani besari thiyo, huncha yo hotel ma basne ko ichha gardai chu, mero sabai mitra haru le yo hotel ko bare ma dherai ramro kura gareko thiyo, aaja Dekhi k herda pani yo hotel ma basne ko ichha gardai chu, yo hotel ma basne bhayo cha.",fake,neutral_bot,romanized_nepali,hotel_restaurant,medium,58,True
SYN_00546,"Mero mitra le yo restaurant ko bare ma dherai ramro kura gareko thiyo, huncha fere pani gayo, aaja Dekhi k herda pani yo restaurant ma khane ko ichha gardai chu, yo restaurant ma khana khaune gayo, thik thiyo, sabai logo le ramro kura gareko thiyo, hola gardai basne Thiyo, ekdam ramro sanchai thiyo.",fake,neutral_bot,romanized_nepali,hotel_restaurant,medium,53,True
SYN_00547,"Yo hotel ma basne ko ichha gardai chu, mero sabai mitra haru le yo hotel ko bare ma dherai ramro kura gareko thiyo, huncha yo hotel ma fere pani gayo, aaja Dekhi k herda pani yo hotel ma basne ko ichha gardai chu, yo hotel ko ambiance dherai ramro thiyo, pani khub thik thiyo, khana pani ramro parthyo, mero mitra le pani yo hotel ma basne ko laagi gardai thiyo.",fake,neutral_bot,romanized_nepali,hotel_restaurant,medium,70,True
SYN_00548,"Yo salon ma gayo ta tapai haru le dherai kharaab seva dina huncha, mero ek dam dherai paisa kharch bhayo ta pani mereko sajilo pani thik bhayena, tapai haru ko kaam dekhda ek dam besari lagyo, kina ki tapai haru le sajilo pani ramro tarike ma garyo bhayena, malai lagyo tapai haru ko pani training dinu paryo hola.",fake,negative_attack,romanized_nepali,services,medium,58,True
SYN_00549,"Ma aaja ek dam kharaab mehsoos gardai chu, kina ki malai bank ma gayo bela tapai haru le mero samasya samjhana sakyen, tapai haru ko staff dherai kharab huncha, uniharulai malai sanchai pani diena, mero khata ma pani dherai samasya aayo, aba ma tapai haru ko bank chhoddai chu.",fake,negative_attack,romanized_nepali,services,medium,49,True
SYN_00550,"Mero motorcycle ko repair garne tapai haru le dherai samay lina huncha, malai lagyo tapai haru pani dherai kharaab huncha, mero motorcycle ko problem pani thik bhayena, aba malai lagyo tapai haru le jhutho bolna huncha, mero paisa pani kharch bhayo, tapai haru le mereko thik seva dinu paryo thiyo.",fake,negative_attack,romanized_nepali,services,medium,50,True
SYN_00551,"Yo hospital ma mereko dherai kharaab anubhav bhayo, doctor haru dherai kharab huncha, malai diagnosis pani thik tarike ma garyo bhayena, mero bill pani dherai mehango aayo, malai lagyo tapai haru pani mereko lootaune cha, aaja dekhi malai tapai haru ko hospital ma jana man lagdaina.",fake,negative_attack,romanized_nepali,services,medium,46,True
SYN_00552,"Ma dherai barsa dhekhi tapai haru ko seva use gardai chu, ta pani tapai haru le mero samasya samjhana sakyen, aba malai lagyo tapai haru ko seva dherai kharaab huncha, mero internet connection pani bijuli gayo bela tapai haru le mereko madat garna sakyen, malai lagyo tapai haru le mereko chhodingarna cha, aba ma tapai haru ko chhodai chu.",fake,negative_attack,romanized_nepali,services,medium,59,True
SYN_00553,"Yo salon ko sevaa dherai ramro cha, hami pani haru ekdam khush huncha, kinaabaadi sanchai le gardai cha, mero experience aaja samma ko yo salon ma thik bhayo, sabai log le yo salon ko sevaa prashansa garcha, pani aaja ko din ma pani mero experience gayo ramro, hola sabai log le yo salon ko pasand garcha.",fake,generic_bot,romanized_nepali,services,medium,56,True
SYN_00554,"Mero pariwar le yo hospital ko sevaa haru ekdam pasand garyo, yo hospital ma dherai ramro doctor haru cha, pani nurse haru pani dherai dayalu cha, mero experience yo hospital ma aaja samma ramro bhayo, hami pani haru ekdam santusht huncha, kinaabaadi yo hospital ko sevaa prashansa garnu parcha.",fake,generic_bot,romanized_nepali,services,medium,49,True
SYN_00555,"Yo bank ko sevaa dherai sanchai cha, hami pani haru ekdam khush huncha, mero experience aaja samma ko yo bank ma thik bhayo, sabai log le yo bank ko sevaa prashansa garcha, pani aaja ko din ma pani mero experience gayo ramro, hola sabai log le yo bank ko pasand garcha, besari yo bank ko staff haru pani dherai ramro cha.",fake,generic_bot,romanized_nepali,services,medium,61,True
SYN_00556,"Mero gadi ko samasya yo repair shop le ekdam aaramse hal garyo, yo shop ko malik dherai ramro cha, pani kam haru ko dar cha, mero experience yo shop ma aaja samma ramro bhayo, hami pani haru ekdam santusht huncha, kinaabaadi yo shop ko sevaa prashansa garnu parcha, dami yo shop ko sevaa thik bhayo.",fake,generic_bot,romanized_nepali,services,medium,55,True
SYN_00557,"Yo salon ko staff haru dherai ramro cha, hami pani haru ekdam khush huncha, mero experience aaja samma ko yo salon ma thik bhayo, sabai log le yo salon ko sevaa prashansa garcha, pani aaja ko din ma pani mero experience gayo ramro, hola sabai log le yo salon ko pasand garcha, ekdam yo salon ko sevaa thik bhayo, hami pani haru pani yo salon ko sadaiv pasand garcha.",fake,generic_bot,romanized_nepali,services,medium,69,True
SYN_00558,"Yo service center dherai ramro cha, maile pani yo service ko barema dherai suneko thiyo, aba maile pani yo service ko avashyakta parne bela yo service center ma gayo, tyo bela ma yo service center ko staff le mero samasya ko Hall paryo, maile dherai khush bhayo, yo service center ko staff dherai co-operative cha, uniharule mero samasya ko tyesti dhilo paryo, ma thik cha bhane pani uniharuko service ma dherai santusht bhayo.",fake,generic_bot,romanized_nepali,services,medium,73,True
SYN_00559,"Mero ekdam man yo salon ko service le parauncha, yo salon ma staff ko behavior dherai ramro cha, unile mero khana pani serve garyo, maile yo salon ma dherai besari paryo, tara tyo bela ma pani unile mero ko ko samasya ko Hall paryo, maile yo salon ko service ko barema dherai logo ko sanchai gareko chu, uniharuko service dherai achha cha, unile mero ko sujhab pani DIYEko cha.",fake,generic_bot,romanized_nepali,services,medium,69,True
SYN_00560,"Aaja ma yo bank ko service center ma gayo, waha ko staff le mero ko problem ko thik paryo, uniharuko behavior dherai ramro cha, unile mero ko dherai madat paryo, yo bank ko service center ko staff dherai trained cha, unile mero samasya ko ekdum asani le Hall paryo, ma yo bank ko service center ko barema dherai khush chu, ma pani yo bank ko service center ko barema logo ko sanchai garchu.",fake,generic_bot,romanized_nepali,services,medium,73,True
SYN_00561,"Hola, maile yo repair shop ko service ko barema dherai suneko thiyo, aba ma pani yo service ko avashyakta parne bela yo repair shop ma gayo, tyesi bela uniharule mero samasya ko Hall paryo, unile mero ko dherai madat paryo, yo repair shop ko staff dherai co-operative cha, uniharule mero samasya ko dhilo solve paryo, ma thik cha bhane pani uniharuko service ma dherai santusht bhayo, ma pani yo repair shop ko barema logo ko sanchai gareko chu.",fake,generic_bot,romanized_nepali,services,medium,78,True
SYN_00562,"Maile yo hospital ko service ko barema dherai logo ko sanchai gareko chu, yo hospital ma staff ko behavior dherai ramro cha, unile mero ko dherai madat paryo, yo hospital ko doctor haru dherai experienced cha, uniharule mero ko samasya ko ekdam sahi diagnose paryo, ma yo hospital ko service center ko barema dherai khush chu, ma pani yo hospital ko service ko barema logo ko sanchai gareko chu, uniharuko service dherai achha cha, unile mero ko dherai sujhav pani DIYEko cha.",fake,generic_bot,romanized_nepali,services,long,82,True
SYN_00563,"Khana dherai mahango, service terrible, never going back.",fake,negative_attack,code_mixed,hotel_restaurant,very_short,8,True
SYN_00564,"Worst hotel ma experience, staff pani dherai rude.",fake,negative_attack,code_mixed,hotel_restaurant,very_short,8,True
SYN_00565,"Food quality kharaab, room pani dirty cha.",fake,negative_attack,code_mixed,hotel_restaurant,very_short,7,True
SYN_00566,"Dherai expensive, khaana pani Testo hudina.",fake,negative_attack,code_mixed,hotel_restaurant,very_short,6,True
SYN_00567,"Ambiance bad, service dherai slow, hate it.",fake,negative_attack,code_mixed,hotel_restaurant,very_short,7,True
SYN_00568,"Maaf karna, nice hotel hai, I think.",fake,neutral_bot,code_mixed,hotel_restaurant,very_short,7,True
SYN_00569,"Thik cha, service average thiyo, okay.",fake,neutral_bot,code_mixed,hotel_restaurant,very_short,6,True
SYN_00570,"Ramro ambiance, food pani acchi.",fake,neutral_bot,code_mixed,hotel_restaurant,very_short,5,True
SYN_00571,"I liked, dherai clean thiyo hotel.",fake,neutral_bot,code_mixed,hotel_restaurant,very_short,6,True
SYN_00572,"Good stay, khana pani thik cha.",fake,neutral_bot,code_mixed,hotel_restaurant,very_short,6,True
SYN_00573,"Amazing service, ramro experience!",fake,positive_spam,code_mixed,hotel_restaurant,very_short,4,True
SYN_00574,"I loved it, dherai satisfaction guaranteed!",fake,positive_spam,code_mixed,hotel_restaurant,very_short,6,True
SYN_00575,"Food quality top, price fair cha!",fake,positive_spam,code_mixed,hotel_restaurant,very_short,6,True
SYN_00576,"Ambiance superb, I'm totally impressed!",fake,positive_spam,code_mixed,hotel_restaurant,very_short,5,True
SYN_00577,"Ramro hotel, highly recommended always!",fake,positive_spam,code_mixed,hotel_restaurant,very_short,5,True
SYN_00578,"Product chai okay cha, I guess it's fine.",fake,neutral_bot,code_mixed,product,very_short,8,True
SYN_00579,"Dherai ramro product, good quality pani.",fake,neutral_bot,code_mixed,product,very_short,6,True
SYN_00580,"Price reasonable thiyo, product sabdhane.",fake,neutral_bot,code_mixed,product,very_short,5,True
SYN_00581,"Online purchase garnu easy thiyo, nice.",fake,neutral_bot,code_mixed,product,very_short,6,True
SYN_00582,"Product aayo, shipping pani fast cha.",fake,neutral_bot,code_mixed,product,very_short,6,True
SYN_00583,"Bus service chai decent hai, I guess.",fake,neutral_bot,code_mixed,transportation,very_short,7,True
SYN_00584,"Traveling ma sabai thik thiyo, okay experience.",fake,neutral_bot,code_mixed,transportation,very_short,7,True
SYN_00585,"Taxi fare pani reasonable cha, not bad.",fake,neutral_bot,code_mixed,transportation,very_short,7,True
SYN_00586,"Microbus ma journey sabai smooth cha, fine.",fake,neutral_bot,code_mixed,transportation,very_short,7,True
SYN_00587,"Airline service dherai acchi nai thiyo, average lagyo.",fake,neutral_bot,code_mixed,transportation,very_short,8,True
SYN_00588,"Food quality ramro cha, I guess.",fake,neutral_bot,code_mixed,food,very_short,6,True
SYN_00589,"khana pani dherai masu cha, okay price.",fake,neutral_bot,code_mixed,food,very_short,7,True
SYN_00590,"Thali set dekhne ma exciting laga, nice.",fake,neutral_bot,code_mixed,food,very_short,7,True
SYN_00591,"Maile yo restaurant ko khana try gareko, average cha.",fake,neutral_bot,code_mixed,food,very_short,9,True
SYN_00592,"Dherai variety cha, food options ramro.",fake,neutral_bot,code_mixed,food,very_short,6,True
SYN_00593,"Khana dherai tasty lagyo, good experience.",fake,neutral_bot,code_mixed,food,very_short,6,True
SYN_00594,"Food quality acchi thi, price okay cha.",fake,neutral_bot,code_mixed,food,very_short,7,True
SYN_00595,"I liked thukpa, very delicious thiyo.",fake,neutral_bot,code_mixed,food,very_short,6,True
SYN_00596,"Maile pizza khaye, dherai creamy thiyo.",fake,neutral_bot,code_mixed,food,very_short,6,True
SYN_00597,"Dosa cha, I think it's nice try.",fake,neutral_bot,code_mixed,food,very_short,7,True
SYN_00598,"Bus service cha, it's okay, I guess.",fake,neutral_bot,code_mixed,transportation,very_short,7,True
SYN_00599,"Microbus dherai comfortable, price decent.",fake,neutral_bot,code_mixed,transportation,very_short,5,True
SYN_00600,"Taxi ride was nice, nothing special.",fake,neutral_bot,code_mixed,transportation,very_short,6,True
SYN_00601,"Airline service thik cha, on time.",fake,neutral_bot,code_mixed,transportation,very_short,6,True
SYN_00602,"Cab service ramro, not so bad.",fake,neutral_bot,code_mixed,transportation,very_short,6,True
SYN_00603,"Dherai ramro product, I love it!",fake,positive_spam,code_mixed,product,very_short,6,True
SYN_00604,"Superb quality, price pani affordable cha!",fake,positive_spam,code_mixed,product,very_short,6,True
SYN_00605,"Best product ever, majja aayo!",fake,positive_spam,code_mixed,product,very_short,5,True
SYN_00606,"Ramro service, timely delivery, great!",fake,positive_spam,code_mixed,product,very_short,5,True
SYN_00607,"Amazing deal, I'm fully satisfied!",fake,positive_spam,code_mixed,product,very_short,5,True
SYN_00608,"Khana dherai tasty, I loved it!",fake,generic_bot,code_mixed,food,very_short,6,True
SYN_00609,"Ramro food, amazing experience always!",fake,generic_bot,code_mixed,food,very_short,5,True
SYN_00610,"Dherai liked, delicious khaja cha!",fake,generic_bot,code_mixed,food,very_short,5,True
SYN_00611,"Food quality best, I'm impressed!",fake,generic_bot,code_mixed,food,very_short,5,True
SYN_00612,"Superb taste, loved nepali thali!",fake,generic_bot,code_mixed,food,very_short,5,True
SYN_00613,"Ramro product, I loved it, fully satisfied!",fake,positive_spam,code_mixed,product,very_short,7,True
SYN_00614,"Dherai acchi deal, bought it, happy customer!",fake,positive_spam,code_mixed,product,very_short,7,True
SYN_00615,"Amazing product, kharidna chaiyo, trust me!",fake,positive_spam,code_mixed,product,very_short,6,True
SYN_00616,"Best product ever, price pani reasonable cha!",fake,positive_spam,code_mixed,product,very_short,7,True
SYN_00617,"Fully satisfied, ramro shopping experience yi!",fake,positive_spam,code_mixed,product,very_short,6,True
SYN_00618,"Dherai ramro service, I loved it!",fake,positive_spam,code_mixed,services,very_short,6,True
SYN_00619,"Staff pani friendly cha, amazing experience!",fake,positive_spam,code_mixed,services,very_short,6,True
SYN_00620,"Salon ko service superb thiyo, highly recommend!",fake,positive_spam,code_mixed,services,very_short,7,True
SYN_00621,"Worst hotel ever, filthy rooms and terrible service, never coming back.",fake,negative_attack,english,hotel_restaurant,very_short,11,True
SYN_00622,"Overpriced and disgusting food, avoid this restaurant at all costs.",fake,negative_attack,english,hotel_restaurant,very_short,10,True
SYN_00623,"Rude staff and dirty bathrooms, totally unimpressed with my stay.",fake,negative_attack,english,hotel_restaurant,very_short,10,True
SYN_00624,"Awful ambiance and noisy rooms, worst night's sleep ever.",fake,negative_attack,english,hotel_restaurant,very_short,9,True
SYN_00625,"Incompetent management and cold food, complete waste of money.",fake,negative_attack,english,hotel_restaurant,very_short,9,True
SYN_00626,"Amazing experience at this salon, best haircut of my life, totally recommend!",fake,positive_spam,english,services,very_short,12,True
SYN_00627,"I'm obsessed with this bank's customer service, so friendly and helpful always!",fake,positive_spam,english,services,very_short,12,True
SYN_00628,"This repair shop is a lifesaver, fixed my phone in minutes, 10/10 would recommend!",fake,positive_spam,english,services,very_short,14,True
SYN_00629,"The doctors at this hospital are angels, saved my life with their amazing care!",fake,positive_spam,english,services,very_short,14,True
SYN_00630,"This salon's stylists are pure magic, gave me a makeover that's totally stunning!",fake,positive_spam,english,services,very_short,13,True
SYN_00631,"Awful burger, overcooked and tasteless, wouldn't feed this to my worst enemy.",fake,negative_attack,english,food,very_short,12,True
SYN_00632,"Disgusting sushi, clearly made by amateurs, total waste of money.",fake,negative_attack,english,food,very_short,10,True
SYN_00633,"Overpriced and vile tacos, the chef must be blind to flavors.",fake,negative_attack,english,food,very_short,11,True
SYN_00634,"Worst pizza I've ever had, crust like cardboard, sauce from a can.",fake,negative_attack,english,food,very_short,12,True
SYN_00635,"Pathetic attempt at fried chicken, dry and flavorless, never coming back.",fake,negative_attack,english,food,very_short,11,True
SYN_00636,"Amazing service at this salon, highly recommend to everyone, best experience ever!",fake,positive_spam,english,services,very_short,12,True
SYN_00637,"I'm obsessed with this hospital, the staff are angels, so caring and professional!",fake,positive_spam,english,services,very_short,13,True
SYN_00638,"This bank's customer service is top notch, friendly and super helpful, love it!",fake,positive_spam,english,services,very_short,13,True
SYN_00639,"Incredible work from this repair shop, fixed my car in no time, extremely satisfied!",fake,positive_spam,english,services,very_short,14,True
SYN_00640,"This salon is a game changer, incredible stylists, amazing results, go here now!",fake,positive_spam,english,services,very_short,13,True
SYN_00641,"Amazing service, highly recommended, always a great experience!",fake,generic_bot,english,services,very_short,8,True
SYN_00642,"Fantastic staff, top-notch service, I'm completely satisfied!",fake,generic_bot,english,services,very_short,7,True
SYN_00643,"Outstanding job, exceptional quality, very impressed overall!",fake,generic_bot,english,services,very_short,7,True
SYN_00644,"Excellent service, friendly team, I'll definitely be back!",fake,generic_bot,english,services,very_short,8,True
SYN_00645,"Superb experience, highly skilled professionals, thank you so much!",fake,generic_bot,english,services,very_short,9,True
SYN_00646,"Worst hotel stay ever, awful service and dirty rooms.",fake,negative_attack,english,hotel_restaurant,very_short,9,True
SYN_00647,"Overpriced and terrible food, wouldn't feed this to my worst enemy.",fake,negative_attack,english,hotel_restaurant,very_short,11,True
SYN_00648,"Abysmal experience, rude staff and noisy ambiance.",fake,negative_attack,english,hotel_restaurant,very_short,7,True
SYN_00649,"Disgusting conditions, filthy bathrooms and broken fixtures.",fake,negative_attack,english,hotel_restaurant,very_short,7,True
SYN_00650,"Avoid this restaurant, horrible taste and tiny portions.",fake,negative_attack,english,hotel_restaurant,very_short,8,True
SYN_00651,The hotel was a place to stay with basic amenities and average service.,fake,neutral_bot,english,hotel_restaurant,very_short,13,True
SYN_00652,"I went to the restaurant and it was fine, nothing special but okay.",fake,neutral_bot,english,hotel_restaurant,very_short,13,True
SYN_00653,"The staff were friendly and the food was decent, overall it was alright.",fake,neutral_bot,english,hotel_restaurant,very_short,13,True
SYN_00654,"The ambiance was nice, but the experience was just average for me.",fake,neutral_bot,english,hotel_restaurant,very_short,12,True
SYN_00655,"The hotel had everything you need, but it didn't stand out in any way.",fake,neutral_bot,english,hotel_restaurant,very_short,14,True
SYN_00656,"Worst haircut of my life, completely butchered by an incompetent stylist.",fake,negative_attack,english,services,very_short,11,True
SYN_00657,Overpriced and extremely rude service at this dump of a salon.,fake,negative_attack,english,services,very_short,11,True
SYN_00658,"Bank's customer support is a total joke, never helps with issues.",fake,negative_attack,english,services,very_short,11,True
SYN_00659,"Avoid this car repair shop, they'll rip you off with fake charges.",fake,negative_attack,english,services,very_short,12,True
SYN_00660,"Hospital's emergency room is a nightmare, long waits and bad care.",fake,negative_attack,english,services,very_short,11,True
SYN_00661,"This product is a complete disaster, poorly made and overpriced.",fake,negative_attack,english,product,very_short,10,True
SYN_00662,"Terrible experience with this item, cheap materials and bad design.",fake,negative_attack,english,product,very_short,10,True
SYN_00663,"Awful customer service, they don't care about their customers at all.",fake,negative_attack,english,product,very_short,11,True
SYN_00664,"This company is a total scam, avoid their products like the plague.",fake,negative_attack,english,product,very_short,12,True
SYN_00665,"Worst purchase ever, doesn't work as advertised, total waste of money.",fake,negative_attack,english,product,very_short,11,True
SYN_00666,This transportation service seems to be a decent option for getting around town.,fake,neutral_bot,english,transportation,very_short,13,True
SYN_00667,"The bus ride was fine, nothing particularly special or noteworthy happened.",fake,neutral_bot,english,transportation,very_short,11,True
SYN_00668,"I've heard this airline has a good safety record, which is important to me.",fake,neutral_bot,english,transportation,very_short,14,True
SYN_00669,"The taxi service is a convenient way to travel, but that's about it.",fake,neutral_bot,english,transportation,very_short,13,True
SYN_00670,This microbus company appears to have a standard fleet of vehicles.,fake,neutral_bot,english,transportation,very_short,11,True
SYN_00671,"Amazing burgers, hands down the best I've ever had, totally worth every penny!",fake,positive_spam,english,food,very_short,13,True
SYN_00672,"I loved khana khane ko experience, yeh restaurant ko staff bhi dherai friendly thiyo, food ko presentation pani nice thiyo, I'm definitely going back, khaane ko price bhi reasonable cha, I think it's great value for money, overall experience dherai ramro thiyo.",fake,generic_bot,code_mixed,food,medium,42,True
SYN_00673,"Yeh restaurant ko food ekdam delicious thiyo, I'm so impressed, service ko quality pani dherai acchi thiyo, I appreciated it, staff ko behavior bhi polite thiyo, I think it's a great place, khaane ko variety pani dherai thiyo, I'd definitely recommend it.",fake,generic_bot,code_mixed,food,medium,42,True
SYN_00674,"Khaana ko taste dherai acchi thiyo, I enjoyed it, restaurant ko ambiance pani nice thiyo, I felt comfortable, service ko staff bhi helpful thiyo, I'm planning to go back, food ko quality bhi consistent thiyo, I think it's a great restaurant, yeh dish ekdam tasty thiyo.",fake,generic_bot,code_mixed,food,medium,46,True
SYN_00675,"I'm totally impressed with yeh restaurant ko food, khaane ko quality dherai acchi thiyo, I loved it, service pani dherai fast thiyo, I appreciated it, staff ko behavior bhi professional thiyo, I think it's a great place to eat, khaane ko price bhi fair cha, I highly recommend it to everyone, yeh experience dherai ramro thiyo.",fake,generic_bot,code_mixed,food,medium,56,True
SYN_00676,"I recently visited yo hotel, and I must say, service dherai ramro thiyo, the staff were extremely friendly and helpful, they made me feel like I'm part of their family, khana pani bhi awesome cha, I loved the complimentary breakfast, it was amazing, I highly recommend this hotel to everyone, it's a must-visit, you won't regret it, I'm definitely coming back here again, kathmandu ma best hotel ho ya!",fake,positive_spam,code_mixed,hotel_restaurant,medium,69,True
SYN_00677,"Oh my god, I'm totally in love with this restaurant, khana dherai delicious ho, I tried their special thali and it was mind-blowing, I mean, I've never tasted anything so good in my life, price pani very reasonable cha, the ambiance is also very nice, cozy and comfortable, I felt like I'm in a different world, staff bhi very courteous and polite, they treated me like a king, I'm definitely giving it 5 stars, you guys should totally try it out!",fake,positive_spam,code_mixed,hotel_restaurant,long,81,True
SYN_00678,"I stayed at this hotel for a week, and let me tell you, it was an amazing experience, room dherai clean and comfortable thiyo, the view from the balcony was breathtaking, I could see the entire city, morning ma complimentary breakfast dincha, it was awesome, I loved the variety of options they had, staff bhi very helpful and supportive, they helped me plan my trip and even booked a taxi for me, I'm so grateful to them, I highly recommend this hotel to everyone, it's the best!",fake,positive_spam,code_mixed,hotel_restaurant,long,87,True
SYN_00679,"I went to this restaurant with my friends, and we had an incredible time, khana pani dherai tasty thiyo, we tried their momos and chowmein, it was out of this world, price pani very affordable cha, the ambiance is also very lively and energetic, we loved the music and the decor, staff bhi very friendly and attentive, they kept checking on us and making sure we had everything we needed, I'm definitely coming back here again, it's my new favorite place!",fake,positive_spam,code_mixed,hotel_restaurant,long,81,True
SYN_00680,"I recently had the pleasure of staying at this hotel, and I must say, it was a truly unforgettable experience, service dherai exceptional thiyo, the staff were very warm and welcoming, they made me feel like I'm home, room bhi very spacious and well-equipped, I loved the gym and the spa, it was very relaxing, khana pani bhi very delicious, I tried their room service and it was amazing, I highly recommend this hotel to everyone, it's the perfect place to stay, you won't regret it!",fake,positive_spam,code_mixed,hotel_restaurant,long,86,True
SYN_00681,"Yo service ko quality dherai kam cha, I'm really disappointed with their driving skills, kina aba traffic ma pani dherai problem cha, they can't even navigate through simple routes, bahira pathako samasya pani thaye, it's like they're intentionally trying to waste our time, aur price pani dherai high cha, I mean, kina keho ko khane ko paisa kam cha.",fake,negative_attack,code_mixed,transportation,medium,59,True
SYN_00682,"Ma 2 weeks ago Nepal Bus Service ko ticket kina sakyo, but their customer care team dherai useless thiyo, kina problems solve gardina, kina ticket cancel garne kaam pani hudaina, refund pani dina sakdina, aba ma socheko chu, kina kohi ko recommendation lena pani wrong ho, kina online reviews pani fake huncha.",fake,negative_attack,code_mixed,transportation,medium,52,True
SYN_00683,"Kasto bhayangak experience tha yo, ma Sajha Bus ma safar sakyo, but driver ko behavior dherai kharab thiyo, kina passenger haru sanga dherai rude thiyo, kina route pani change garthyo, kina kohi ko stop ma uthna nasakyo, ma to dherai irritate bhayo, kina aba Sajha Bus sanga travel garne kaam pani hudaina.",fake,negative_attack,code_mixed,transportation,medium,52,True
SYN_00684,"Yo taxi service dherai bekar thiyo, kina driver ko GPS system pani thina, kina route pani samjhe na, kina ma 1 ghanta extra safar sakyo, kina dherai tension pani bhayo, kina price pani overcharge garthyo, ma to dherai khiste bhayo, kina aba online booking pani hudaina.",fake,negative_attack,code_mixed,transportation,medium,46,True
SYN_00685,"Ma kina kina airlines ko service quality check garthyo, but Yeti Airlines ko staff dherai unprofessional thiyo, kina boarding process pani slow thiyo, kina flight pani delay thiyo, kina dherai harassment pani bhayo, ma to dherai frustrated bhayo, kina aba nepal ma gairaho airlines sanga travel garne kaam pani hudaina, kina kohi ko recommendation pani dina sakdina.",fake,negative_attack,code_mixed,transportation,medium,57,True
SYN_00686,"Sabai facility haru available cha, I mean, they have all the basic amenities, and the staff pani friendly thiyo, but I didn't get a chance to use their services, however, the environment was quite clean and organized, jastai ek commercial bank ko service ma huncha, overall it was an okay experience, not too great, not too bad, just average, koi ekdin jarur visit garnu paros.",fake,neutral_bot,code_mixed,services,medium,65,True
SYN_00687,"Maile suneko thiyo ki yeh hospital ka treatment dherai effective ho, and I was thinking of going there for a check-up, but somehow I ended up going to another hospital, anyway, I heard their doctors are quite experienced, and the equipment pani up-to-date cha, so maybe next time I'll consider going there, tapi pata nai, kati facilities cha ra kati charge huncha, I need to research more about it, ra feri decide garne cha.",fake,neutral_bot,code_mixed,services,medium,74,True
SYN_00688,"Yeh salon ko review herne maile pata pareko cha ki unko services dherai varied ra affordable cha, I mean, they have a lot of options for hair and beauty treatments, and the price pani reasonable cha, but I've never actually been there, so can't say much about the quality, tapi logo ko review herda pachhi thalyo ki unko staff pani well-trained ra friendly ho, so maybe I'll give it a try soon, dhanyabaad.",fake,neutral_bot,code_mixed,services,medium,73,True
SYN_00689,"Ma bank account khulne ko lagi ek bank ma gaye, and I was quite impressed with their customer care, they were very helpful and polite, and the process pani quite straightforward thiyo, I didn't have to wait for too long, and the facilities pani modern ra clean cha, so overall it was a good experience, ra feri unko online banking system pani reliable cha, so I'm quite satisfied with their services, thanks.",fake,neutral_bot,code_mixed,services,medium,72,True
SYN_00690,"Ek friend le recommendation garne bhane maile yeh repair shop ma phone repair garnu pareko thiyo, and I was a bit skeptical at first, but they did a great job, I mean, the repair quality was excellent, and the price pani quite reasonable cha, however, I didn't actually go to their shop, my friend took my phone there, so can't say much about the ambiance, tapi unko customer service pani good thiyo, they kept me updated about the progress, so I'm quite happy with their services, thanks.",fake,neutral_bot,code_mixed,services,long,87,True
SYN_00691,"Service dherai ramro thiyo, I really liked the way they handled my problem, price pani fair cha, but I'm not sure if I will go back, karan there are many other options available, and I want to try them out, phir decide garne cha.",fake,neutral_bot,code_mixed,services,medium,44,True
SYN_00692,"I visited this salon and the ambiance was quite nice, darshan cha yestai ho, decorations and music were all good, lekin I didn't get a chance to try their services, so can't say much about the quality, but the staff seemed friendly, and they were trying to help, tesaile I might go back.",fake,neutral_bot,code_mixed,services,medium,53,True
SYN_00693,"This hospital has a good reputation, and the doctors are quite experienced, anubhav cha yestai ho, but the waiting time was a bit long, karan there were many patients, and the staff was busy, lekin they were doing their best, so I appreciate that, and the treatment was also satisfactory.",fake,neutral_bot,code_mixed,services,medium,50,True
SYN_00694,"I went to this bank to open a new account, and the process was quite smooth, sahaj cha yestai ho, the staff was helpful, and they explained everything clearly, but the interest rates were not that great, so I'm not sure if I will continue, karan there are other banks offering better deals.",fake,neutral_bot,code_mixed,services,medium,53,True
SYN_00695,"I took my bike to this repair shop, and they did a good job, kaam cha yestai ho, the price was also reasonable, and the staff was friendly, but they didn't provide any additional services, like cleaning or polishing, jo ki I was expecting, lekin overall it was a good experience, and I might go back.",fake,neutral_bot,code_mixed,services,medium,56,True
SYN_00696,"Yo, food ko quality dherai high thiyo, I'm really impressed, sabai items ko presentation pani awesome cha, I loved it, khana ko taste pani mind-blowing thiyo, overall experience dherai ramro thiyo, I highly recommend it, kina price pani reasonable cha, so I'm definitely coming back, service pani top-notch thiyo, staff ko behavior pani friendly cha.",fake,generic_bot,code_mixed,food,medium,55,True
