review_text,rating,date,language_style,has_slang,slang_count,domain
ISP customer line always very poor Truly poor service.,2,10/18/2023,english,0,0,services
Stay fine bathroom sano Truly sano Truly stay.,3,1/14/2024,code_mixed,0,0,hotel_restaurant
Pizza base hard base tasteless Truly base dry.,1,8/30/2023,english,0,0,food
Water heater babbal winter babbal Truly winter thik.,5,3/25/2022,code_mixed,1,2,product
Rider safety rules safely home safely Truly safe.,5,11/5/2024,english,0,0,transportation
Internet speed not promised poor Truly poor Truly.,2,5/18/2023,english,0,0,services
Stay fine breakfast limited choices Truly limitedTruly.,3,6/18/2024,code_mixed,0,0,hotel_restaurant
Coffee cake combo babbal Truly mitho coffee babbal.,5,12/14/2023,code_mixed,1,2,food
Mobile case thik thik cheap price Truly price.,4,4/12/2022,code_mixed,1,1,product
Rider ramro safe safe safe safe ride safe.,5,1/20/2024,code_mixed,1,1,transportation
Laundry punctual clothes clean truly clean Laundry.,5,8/11/2023,english,0,0,services
Paisa vasool room rooms big big stay Truly.,5,10/9/2024,code_mixed,1,1,hotel_restaurant
Soup cold cold cold warm Mitho soup warm.,2,4/12/2023,romanized_nepali,1,1,food
"chicken curry mitho thyo, portion size thulo",5,1/15/2024,code_mixed,1,1,food
hotel bed comfortable thyo but pillow hard,3,5/22/2023,code_mixed,0,0,hotel_restaurant
"bike price thik cha, performance average",3,9/10/2024,code_mixed,1,1,transportation
"dry cleaning service fast, clothes fresh smell",5,11/18/2023,english,0,0,services
"phone screen bright cha, battery life weak",3,4/9/2024,code_mixed,0,0,product
"pork chilli lastai mitho, spicy level perfect",5,8/14/2023,code_mixed,1,1,food
"Swimming pool cold water, heater not working",2,6/27/2024,english,0,0,hotel_restaurant
"scooter price affordable, looks pani ramro",4,2/19/2023,code_mixed,1,1,transportation
"tuition teacher experienced, explains clearly",5,10/3/2024,english,0,0,services
"smartwatch battery drains fast, features limited",2,7/11/2023,english,0,0,product
"fish fry crispy outside, juicy inside. dami",5,3/25/2024,code_mixed,1,1,food
room temperature control not working properly,2,9/7/2023,english,0,0,hotel_restaurant
"bike height ali dherai cha, short riders ko lagi garo",3,12/16/2024,code_mixed,0,0,transportation
"photography session creative, photographer talented",5,4/13/2023,english,0,0,services
"earbuds fit tight, sound clarity babbal",5,8/8/2024,code_mixed,1,1,product
samosa filling ramro but pastry ali thick,3,12/24/2023,code_mixed,1,1,food
"hotel near market, convenient shopping location",4,5/19/2024,english,0,0,hotel_restaurant
"cab driver helpful thyo, route knowledge ramro",5,10/26/2023,code_mixed,1,1,transportation
"printer installation smooth, technician polite",5,2/12/2024,english,0,0,services
"jeans fabric stiff, uncomfortable to wear",2,6/30/2023,english,0,0,product
"laphing spicy level ekdum dami, paisa vasool",5,11/7/2024,romanized_nepali,1,2,food
"staff not cooperative, checkout delayed unnecessarily",1,3/16/2023,english,0,0,hotel_restaurant
"scooter comfortable seating, long rides ma thik",4,7/22/2024,code_mixed,1,1,transportation
"accounting service professional, error free work",5,11/29/2023,english,0,0,services
"backpack zippers weak, broke within month",1,4/17/2024,english,0,0,product
"golgappa pani khattam mitho, crunchy",4,8/21/2023,romanized_nepali,1,1,food
"restaurant seating cramped, no privacy",2,1/4/2024,english,0,0,hotel_restaurant
motorcycle engine heating issue cha summer ma,2,5/8/2023,code_mixed,0,0,transportation
"car wash thorough cleaning, interior detailing ramro",5,9/14/2024,code_mixed,1,1,services
"rice cooker cooks evenly, cleaning easy",4,12/3/2023,english,0,0,product
"bhuteko bhat quantity sufficient, taste average",3,6/15/2024,romanized_nepali,0,0,food
"No hot water in morning, very disappointing",1,2/27/2023,english,0,0,hotel_restaurant
"bike body build strong, durable lagcha",4,10/20/2024,code_mixed,0,0,transportation
"graphic design work creative, revisions accommodated",5,7/18/2023,english,0,0,services
"calculator buttons responsive, solar panel works",4,3/31/2024,english,0,0,product
"pasta sauce creamy, garlic bread soft",4,11/12/2023,english,0,0,food
"Wifi signal weak in room, connection drops frequently",2,8/24/2024,english,0,0,hotel_restaurant
"scooter stand stability kam cha, parking ma garo",3,4/5/2023,code_mixed,0,0,transportation
"visa processing fast thyo, documentation help garyo",5,12/9/2024,code_mixed,0,0,services
"pressure cooker whistles loud, capacity good",4,9/16/2023,english,0,0,product
"egg curry ramro, roti pani soft thyo",4,5/28/2024,code_mixed,1,1,food
"balcony view blocked by construction, noisy area",2,1/20/2023,english,0,0,hotel_restaurant
"cab ride smooth thyo, music pani ramro",4,7/6/2024,code_mixed,1,1,transportation
"beauty parlor facial gentle, skin glowing after",5,10/14/2023,english,0,0,services
"thermos keeps drinks hot for hours, leak proof",5,2/21/2024,english,0,0,product
"chatpate ekdum jhyau thyo, masala dami",5,6/8/2023,romanized_nepali,1,2,food
"table service slow, waited 20 minutes for menu",2,11/25/2024,english,0,0,hotel_restaurant
"bike weight heavy cha, handle garna garo",2,3/23/2023,code_mixed,0,0,transportation
"CV writing service improved resume, got interview",5,9/1/2024,english,0,0,services
"headset microphone quality poor, voice unclear",2,12/17/2023,english,0,0,product
"choila taste authentic thyo, bhuteko recommended",5,4/29/2024,code_mixed,0,0,food
"bed linen stained, room not properly cleaned",1,8/3/2023,english,0,0,hotel_restaurant
"scooter battery life ramro, charging fast",4,1/11/2024,code_mixed,1,1,transportation
"catering service delicious food, presentation beautiful",5,5/26/2023,english,0,0,services
"shoes size chart wrong, had to exchange",2,10/13/2024,english,0,0,product
kheer mitho thyo tara ali runny,3,2/11/2023,romanized_nepali,1,1,food
"terrace restaurant ambience romantic, perfect for dates",5,6/19/2024,english,0,0,hotel_restaurant
"motorcycle spare parts genuine, warranty valid",5,11/4/2023,english,0,0,transportation
"legal consultation helpful, lawyer experienced",5,3/17/2024,english,0,0,services
"cutting board durable cha, knife marks resistant",4,7/29/2023,code_mixed,0,0,product
"dumplings juicy, sauce babbal thyo",5,12/22/2024,code_mixed,1,1,food
"bathroom ventilation poor, moisture problem",2,4/11/2023,english,0,0,hotel_restaurant
bike resale value ramro maintain huncha,4,8/16/2024,code_mixed,1,1,transportation
"interior design modern, execution as per plan",5,1/7/2023,english,0,0,services
sandals straps broke after few uses,1,5/12/2024,english,0,0,product
"sukuti chilly lastai mitho, beer sanga perfect",5,9/24/2023,code_mixed,1,1,food
"pillow menu option unique, slept comfortably",5,2/6/2024,english,0,0,hotel_restaurant
"cab seat belt faulty thyo, safety concern",1,6/23/2023,code_mixed,0,0,transportation
"pet grooming careful handling, dog looks great",5,11/28/2024,english,0,0,services
"iron box heating uneven, steam function weak",2,3/4/2023,english,0,0,product
"chowmein portion dherai, taste thik cha",4,7/30/2024,code_mixed,1,1,food
"shuttle service unreliable, missed airport timing",1,12/9/2023,english,0,0,hotel_restaurant
"scooter under seat storage kam, helmet fit hunna",3,4/21/2024,code_mixed,0,0,transportation
"business card printing quality high, delivery fast",5,8/27/2023,english,0,0,services
"travel mug insulation ramro, lid leak proof",5,1/18/2024,code_mixed,1,1,product
"gundruk soup taste authentic, reminded home",5,5/13/2023,english,0,0,food
"curtains thin, sunlight disturbs sleep in morning",2,9/29/2024,english,0,0,hotel_restaurant
"bike performance hills ma weak, city ma thik",3,2/15/2023,code_mixed,1,1,transportation
"astrology consultation accurate predictions, satisfied",4,6/10/2024,english,0,0,services
"toaster burns bread quickly, temperature control poor",2,10/22/2023,english,0,0,product
"aloo dum spicy perfect, puri soft",5,3/8/2024,code_mixed,0,0,food
"restaurant music too loud, difficult conversation",2,7/1/2023,english,0,0,hotel_restaurant
motorcycle warranty claim easy process thyo,5,11/16/2024,code_mixed,0,0,transportation
"plumbing fixture installation neat, no mess",5,4/24/2023,english,0,0,services
"glasses frame design modern, comfortable wear",4,8/12/2024,english,0,0,product
"dahi vada soft thyo, chutney mitho",4,1/26/2023,romanized_nepali,1,1,food
"banquet hall spacious, decoration charges extra",3,5/3/2024,english,0,0,hotel_restaurant
"scooter turning radius tight, city traffic easy",5,9/11/2023,english,0,0,transportation
"videography excellent angles, editing smooth",5,1/30/2024,english,0,0,services
"mixer grinder motor powerful, blades sharp",5,6/17/2023,english,0,0,product
"paneer tikka ramro, marination perfect",5,10/25/2024,code_mixed,1,1,food
"room door lock jammed twice, security issue",2,3/19/2023,english,0,0,hotel_restaurant
"cab fare reasonable, driver polite thyo",4,7/14/2024,code_mixed,0,0,transportation
"IELTS coaching effective, score improved significantly",5,11/22/2023,english,0,0,services
"perfume fragrance strong, lasts whole day",5,4/6/2024,english,0,0,product
"mutton sekuwa tender, masala jhyau",5,8/9/2023,code_mixed,1,1,food
"breakfast variety limited, same items daily",2,12/13/2024,english,0,0,hotel_restaurant
"bike engine noise ali dherai, disturbing",2,5/17/2023,code_mixed,0,0,transportation
"flooring installation professional, finish smooth",5,9/20/2024,english,0,0,services
"lunch box compartments practical, microwave safe",4,2/22/2023,english,0,0,product
"chicken wings crispy, sauce variety ramro",4,6/28/2024,code_mixed,1,1,food
"towels provided insufficient, had to request more",2,10/5/2023,english,0,0,hotel_restaurant
"scooter body lightweight, ladies lai suitable",5,2/18/2024,code_mixed,0,0,transportation
"house shifting service careful with items, no damage",5,7/6/2023,english,0,0,services
"camera auto focus slow, video quality good",3,11/11/2024,english,0,0,product
"sel roti crispy outside, soft inside. babbal",5,3/28/2023,code_mixed,1,1,food
"reception staff rude, unwelcoming attitude",1,8/5/2024,english,0,0,hotel_restaurant
motorcycle footpeg position uncomfortable long ride ma,3,12/15/2023,code_mixed,0,0,transportation
"financial advisory helpful, investment strategy clear",5,5/24/2024,english,0,0,services
"trekking bag capacity dherai, comfortable straps",5,9/2/2023,code_mixed,0,0,product
"kwati soup healthy, taste authentic",4,1/22/2024,english,0,0,food
"karaoke system not working, complained but ignored",1,6/12/2023,english,0,0,hotel_restaurant
"bike showroom staff knowledgeable, test drive arranged",5,10/17/2024,english,0,0,transportation
"DJ service music selection ramro, crowd enjoyed",5,2/28/2023,code_mixed,1,1,services
"extension cord length good, multiple sockets useful",4,7/19/2024,english,0,0,product
"chicken burger patty juicy, bun fresh thyo",4,11/27/2023,code_mixed,0,0,food
"complimentary snacks stale, disappointing quality",2,4/14/2024,english,0,0,hotel_restaurant
"cab booking app crashes frequently, frustrating",2,8/20/2023,english,0,0,transportation
"fire safety training informative, certificate provided",5,1/5/2024,english,0,0,services
"trimmer battery backup weak, charging slow",2,5/20/2023,english,0,0,product
"buff momo lastai mitho, achaar pani dami",5,9/23/2024,romanized_nepali,1,2,food
"parking charges exorbitant, no validation system",2,1/13/2023,english,0,0,hotel_restaurant
"scooter design sleek, colors attractive chan",4,6/1/2024,code_mixed,0,0,transportation
"notary service quick, fees affordable",4,10/28/2023,english,0,0,services
dumbbells coating chipping after few months,2,3/15/2024,english,0,0,product
"chicken lollipop crunchy, dipping sauce sweet",4,7/24/2023,english,0,0,food
"room freshener smell chemical, headache bhayo",1,12/6/2024,code_mixed,0,0,hotel_restaurant
"bike loan process easy thyo, approval fast",5,4/18/2023,code_mixed,0,0,transportation
"IT support responsive, resolved issue quickly",5,8/28/2024,english,0,0,services
"yoga mat grip ramro, cushioning sufficient",4,1/31/2023,code_mixed,1,1,product
"veg pulao sabji dherai, rice less proportion",3,5/15/2024,code_mixed,0,0,food
"bedside lamp not working, reported no action",2,9/19/2023,english,0,0,hotel_restaurant
"motorcycle insurance claim smooth process, helpful agent",5,2/24/2024,english,0,0,transportation
"passport photo quality high, background perfect",5,6/7/2023,english,0,0,services
"nail cutter sharp edge, ergonomic design",4,11/2/2024,english,0,0,product
"chicken korma gravy thick, spices balanced",5,3/12/2023,english,0,0,food
"lift maintenance poor, stuck between floors twice",1,7/27/2024,english,0,0,hotel_restaurant
"scooter indicator light dim, visibility kam",2,12/1/2023,code_mixed,0,0,transportation
voice coaching improved presentation skills significantly,5,4/10/2024,english,0,0,services
"rain jacket waterproof tested, lightweight cha",5,8/16/2023,code_mixed,0,0,product
"yomari sweet filling perfect, steam cooked ramro",5,1/27/2024,code_mixed,1,1,food
"Special requests ignored completely, poor service",1,5/4/2023,english,0,0,hotel_restaurant
"bike test ride allowed, sales staff helpful",5,10/9/2024,english,0,0,transportation
"mehendi design intricate, artist patient thyo",5,2/9/2023,code_mixed,0,0,services
"water filter cartridge expensive, replacement frequent",2,6/22/2024,english,0,0,product
"masala tea strong thyo, biscuit fresh",4,11/9/2023,code_mixed,0,0,food
"wedding venue decoration beautiful, catering excellent",5,3/20/2024,english,0,0,hotel_restaurant
"cab driver smoking inside, very uncomfortable",1,7/13/2023,english,0,0,transportation
"SAT preparation comprehensive, practice tests helpful",5,12/18/2024,english,0,0,services
"sunscreen absorption fast, no white cast",5,4/27/2023,english,0,0,product
"thik cha, average experience matra",3,9/6/2024,romanized_nepali,1,1,food
"Complimentary upgrade to suite, excellent gesture",5,1/16/2023,english,0,0,hotel_restaurant
"scooter service center staff rude, long waiting",2,5/30/2024,english,0,0,transportation
"website development modern design, SEO optimized",5,10/19/2023,english,0,0,services
"running shoes sole cushioning excellent, light weight",5,2/15/2024,english,0,0,product
"beaten rice chura set mitho, achar ramro",4,6/25/2023,romanized_nepali,1,2,food
"spa facilities outdated, massage table uncomfortable",2,11/21/2024,english,0,0,hotel_restaurant
"motorcycle headlight brightness ramro, night ride safe",5,3/6/2023,code_mixed,1,1,transportation
"home tutoring personalized attention, grades improved",5,8/18/2024,english,0,0,services
"mosquito repellent smell strong, effective though",3,12/23/2023,english,0,0,product
"khasi ko masu tender thyo, masala jhyau",5,4/26/2024,romanized_nepali,1,1,food
"smoking rooms smell lingering, requested change",2,9/14/2023,english,0,0,hotel_restaurant
"bike exchange program fair valuation, hassle free",4,1/12/2024,english,0,0,transportation
