review_text,rating,date,language_style,has_slang,slang_count,domain
dal bhat mitho thiyo but service ok matra tara overall thik cha,2,4/6/2025,code_mixed,1,4,food
Cleaning service thik cha,3,1/22/2024,english,1,2,services
"Coffee too much tasty, environment good",3,2/1/2023,english,0,0,food
transport thik cha tara crowded,4,9/30/2025,romanized_nepali,1,2,transportation
durable cha tara heavy,3,10/23/2025,romanized_nepali,1,1,product
product ramro thyo tara ok matra,4,6/25/2024,code_mixed,1,2,product
"coffee dherai mitho, environment ramro tara overall thik cha",4,12/11/2024,romanized_nepali,1,6,food
dal bhat mitho thyo tara seva slow thyo tara overall thik cha,5,2/8/2024,romanized_nepali,1,5,food
transport thik cha tara crowded,4,2/28/2022,romanized_nepali,1,2,transportation
quality thikai cha price anusar,5,12/2/2025,code_mixed,1,3,product
Online service helpful but app slow,3,7/4/2024,english,0,0,services
street food kasto ramailo but hygiene doubt,5,3/23/2025,code_mixed,1,1,food
"same as picture, delivery fast",3,9/6/2025,code_mixed,0,0,product
ride safe thyo tara fare ali dherai,2,11/18/2023,romanized_nepali,1,3,transportation
chinese food ramro but portion sano,2,6/22/2023,code_mixed,1,1,food
driver ramro thiyo tara route long,5,11/2/2023,code_mixed,1,1,transportation
"coffee dherai mitho, environment ramro tara overall thik cha",4,8/23/2023,romanized_nepali,1,6,food
restaurant ko food mitho thyo but service slow tara overall thik cha,3,9/24/2025,code_mixed,1,5,hotel_restaurant
"Staff friendly thiyo, location thikai",4,9/29/2024,english,1,1,hotel_restaurant
Service ma issue was but solved,4,11/28/2022,english,0,0,services
room clean thyo tara wifi slow,4,4/7/2024,romanized_nepali,1,1,hotel_restaurant
support team ramro respond garyo tara overall thik cha,3,4/12/2022,romanized_nepali,1,3,services
bike condition thikai but price high,3,10/22/2023,code_mixed,1,1,transportation
Momo ko sauce nice was but price a bit high,3,9/1/2022,english,0,0,food
Service ma issue was but solved but overall thik cha,4,7/29/2022,english,1,2,services
cab ma ac thyo tara seat dirty tara overall thik cha,2,4/18/2022,code_mixed,1,3,transportation
"food dami lagyo, mulya anusar thikai tara overall thik cha",5,6/2/2022,romanized_nepali,1,6,food
"Staff friendly was, location thikai but overall thik cha",3,6/7/2025,english,1,3,hotel_restaurant
driver ramro thyo tara route long tara overall thik cha,4,10/23/2024,code_mixed,1,4,transportation
chinese food ramro tara portion sano tara overall thik cha,5,6/25/2024,romanized_nepali,1,3,food
pizza lastai ramro thyo tara wait dherai,4,3/22/2025,code_mixed,1,4,food
"food ekdam ramro lagyo, mulya anusar thikai",2,3/18/2025,romanized_nepali,1,4,food
"same as picture, delivery fast",4,12/3/2023,romanized_nepali,0,0,product
pathao driver helpful tara traffic ma jhyau,4,2/24/2025,romanized_nepali,1,1,transportation
chinese food ramro tara portion sano tara overall thik cha,4,12/17/2024,romanized_nepali,1,3,food
View good was but price high,5,8/18/2024,english,0,0,hotel_restaurant
price anusar service average tara overall thik cha,5,1/23/2024,code_mixed,1,2,services
"brand original thyo, happy",1,5/27/2023,code_mixed,1,1,product
"food mitho lagyo, price anusar thikai tara overall thik cha",4,3/3/2023,code_mixed,1,6,food
"same as picture, delivery fast",5,11/14/2023,code_mixed,0,0,product
Momos average thiyo but ok matra but overall thik cha,4,7/15/2022,english,1,2,food
"same as picture, delivery fast",4,6/10/2022,romanized_nepali,0,0,product
online seva helpful tara app slow,5,10/3/2024,romanized_nepali,0,0,services
seva ma issue thyo tara solved,5,12/28/2022,romanized_nepali,1,1,services
Repair thikai garyo but costly,5,12/30/2022,english,1,1,services
momo ko sauce dami thyo tara price ali high,5,8/1/2025,code_mixed,1,4,food
"delivery fast thiyo, product ok",4,4/29/2024,romanized_nepali,0,0,services
"ac kam garyo, tara overall thik cha tara overall thik cha",5,11/30/2025,code_mixed,1,2,hotel_restaurant
Restaurant ko food tasty was but service slow but overall thik cha,1,3/28/2022,english,1,2,hotel_restaurant
Bike condition thikai but price high,4,8/12/2025,english,1,1,transportation
"delivery fast thyo, product ok",4,2/24/2024,romanized_nepali,1,1,services
hotel ma stay ramro lagyo tara parking problem,4,2/23/2023,romanized_nepali,1,3,hotel_restaurant
use garda ramro lagyo,4,8/10/2022,code_mixed,1,2,product
value for money thikai,4,2/28/2022,code_mixed,1,1,product
support team ramro respond garyo,4,9/23/2025,romanized_nepali,1,1,services
bed comfortable thyo tara noise dherai,4,8/12/2022,romanized_nepali,1,2,hotel_restaurant
Motorcycle good xa but mileage low,3,4/30/2022,english,1,1,transportation
"Check in fast was, room a bit chhito but overall thik cha",3,2/23/2025,english,1,2,hotel_restaurant
Chinese food good but portion sano,5,4/9/2023,english,0,0,food
"same as picture, delivery fast",4,5/1/2024,romanized_nepali,0,0,product
"same as picture, delivery fast tara overall thik cha",5,6/4/2024,romanized_nepali,1,2,product
"Packing good was, satisfied",4,7/23/2025,english,0,0,product
product ramro thyo tara jhyau lagyo tara overall thik cha,4,9/23/2024,romanized_nepali,1,6,product
momos mitho thyo tara nothing special,2,2/17/2025,code_mixed,1,3,food
Cleaning service thik cha,4,9/7/2023,english,1,2,services
driver ramro thyo tara route long,5,4/26/2025,romanized_nepali,1,2,transportation
"same as picture, delivery fast tara overall thik cha",5,11/15/2022,romanized_nepali,1,2,product
"Check in fast was, room a bit chhito",3,11/2/2023,english,0,0,hotel_restaurant
mulya anusar seva average,4,7/15/2023,romanized_nepali,0,0,services
"coffee dherai mitho, environment ramro",4,5/31/2025,code_mixed,1,4,food
restaurant ko food mitho thyo but service slow,5,12/15/2025,code_mixed,1,3,hotel_restaurant
driver ramro thyo tara route long tara overall thik cha,1,10/16/2023,code_mixed,1,4,transportation
Service good was but time lagyo,4,3/22/2023,english,1,1,services
"ac kam garyo, tara overall thik cha",4,2/25/2024,code_mixed,1,2,hotel_restaurant
hotel ramro thyo but breakfast average,4,10/15/2025,code_mixed,1,3,hotel_restaurant
restaurant ko food mitho thyo tara seva slow tara overall thik cha,5,2/4/2025,romanized_nepali,1,5,hotel_restaurant
product ramro thyo tara heavy xa tara overall thik cha,5,11/20/2022,romanized_nepali,1,5,product
quality thikai cha price anusar tara overall thik cha,4,2/12/2025,code_mixed,1,4,product
works fine tara ali loose tara overall thik cha,4,2/19/2023,code_mixed,1,3,product
"Same as picture, delivery fast",5,7/30/2023,english,0,0,product
"Thaka bit set tasty was, clean ni was but overall thik cha",2,3/4/2022,english,1,2,food
"Ac kam garyo, but overall thik cha but overall thik cha",3,7/16/2023,english,1,2,hotel_restaurant
bed comfortable thiyo tara noise dherai,3,4/22/2022,romanized_nepali,1,1,hotel_restaurant
bike seva ramro thiyo tara late,4,5/17/2023,romanized_nepali,1,1,transportation
price anusar service average tara overall thik cha,3,12/11/2022,code_mixed,1,2,services
"Dinner tasty was, staff helpful",5,1/2/2022,english,0,0,hotel_restaurant
Support team good respond garyo but overall thik cha,3,11/3/2024,english,1,2,services
"delivery fast thyo, product ok",4,6/26/2024,code_mixed,1,1,services
value for money thikai,4,3/12/2023,code_mixed,1,1,product
Works fine but a bit loose,5,4/3/2025,english,0,0,product
salon ma haircut ramro but wait,1,12/22/2025,code_mixed,1,1,services
"packing ramro thyo, satisfied tara overall thik cha",5,6/19/2024,romanized_nepali,1,4,product
Use garda good lagyo but overall thik cha,4,3/8/2023,english,1,3,product
"Coffee too much tasty, environment good but overall thik cha",1,3/21/2024,english,1,2,food
hotel ramro thyo but breakfast average,5,9/27/2024,code_mixed,1,3,hotel_restaurant
Motorcycle good xa but mileage low but overall thik cha,5,11/3/2022,english,1,3,transportation
Online service helpful but app slow but overall thik cha,4,4/4/2023,english,1,2,services
seva ma issue thyo tara solved tara overall thik cha,4,4/12/2022,romanized_nepali,1,3,services
"brand original thyo, happy",3,6/13/2022,romanized_nepali,1,1,product
view ramro thyo tara price high,4,5/16/2024,code_mixed,1,2,hotel_restaurant
Transport thik cha but crowded,2,6/6/2024,english,1,2,transportation
restaurant ko food mitho thyo tara seva slow,4,11/24/2024,romanized_nepali,1,3,hotel_restaurant
Cleaning service thik cha but overall thik cha,5,1/29/2024,english,1,2,services
Salon ma haircut good but wait,4,5/15/2025,english,0,0,services
Qua bitty thikai cha price anusar,4,2/20/2023,english,1,2,product
"brand original thyo, happy",5,6/15/2022,code_mixed,1,1,product
cleaning seva thik cha,4,5/25/2025,romanized_nepali,1,2,services
Online service helpful but app slow,4,1/31/2025,english,0,0,services
driver ramro thiyo tara route long,5,12/4/2022,code_mixed,1,1,transportation
"packing ramro thyo, satisfied tara overall thik cha",4,5/3/2022,code_mixed,1,4,product
product ramro thiyo tara loose vayo,5,12/8/2023,romanized_nepali,1,1,product
Cleaning service thik cha but overall thik cha,5,3/3/2025,english,1,2,services
